B_cell,CD4_T_naive,CD8_T,Dendritic_cell,Endothelial,Epithelial,Fibroblast,Goblet,ILC3,Inflammatory_Mac,Macrophage,Monocyte,Myofibroblast,NK,Paneth,Plasma,Th1,Th17,Treg,pDC,epithelial_proportion,immune_proportion,stromal_proportion,paneth_proportion,goblet_proportion,sample_id
0.12278190581033498,0.0,0.0,0.0,0.0,0.6408698308407118,0.0,0.23634826334895323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408698308407118,0.12278190581033498,0.0,0.0,0.23634826334895323,GSM423069
0.16783927171894011,0.0,0.0,0.0,0.0,0.8306151984448025,0.0015455298362574781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8306151984448025,0.16783927171894011,0.0015455298362574781,0.0,0.0,GSM423071
0.02560283745677319,0.0,0.0,0.0,0.0,0.9237257266674015,0.0,0.05067143587582529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237257266674015,0.02560283745677319,0.0,0.0,0.05067143587582529,GSM423073
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,GSM423075
0.0,0.0,0.0,0.0,0.0,0.6052498413938573,0.0,0.3947501586061426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6052498413938573,0.0,0.0,0.0,0.3947501586061426,GSM423077
0.0,0.0,0.0,0.0,0.0,0.680088779209355,0.0,0.31991122079064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.680088779209355,0.0,0.0,0.0,0.31991122079064516,GSM423079
0.0,0.0,0.0,0.0,0.0,0.7638527864386119,0.0,0.236147213561388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7638527864386119,0.0,0.0,0.0,0.236147213561388,GSM423081
0.0897094386367359,0.0,0.0,0.0,0.0,0.910290561363264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910290561363264,0.0897094386367359,0.0,0.0,0.0,GSM423083
0.0102656823201122,0.0,0.0,0.0,0.0,0.2934291699926102,0.14415609927776973,0.3093905882944908,0.0,0.21299662614815265,0.0,0.029761833966864402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934291699926102,0.2530241424351293,0.14415609927776973,0.0,0.3093905882944908,GSM423085
0.0,0.0,0.0,0.0,0.0,0.35421465979456196,0.09281819439136033,0.4751032521048522,0.0,0.05197681143072684,0.0,0.02588708227849863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35421465979456196,0.07786389370922547,0.09281819439136033,0.0,0.4751032521048522,GSM423087
0.0955726526963176,0.0,0.0,0.0,0.0,0.2027194018695028,0.10701399351416696,0.5741449953399106,0.0,0.0,0.0,0.020548956580101984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027194018695028,0.11612160927641958,0.10701399351416696,0.0,0.5741449953399106,GSM307886
0.0024992097402604225,0.0,0.0,0.0,0.0,0.24853435361978077,0.2385471459349232,0.45402802750930293,0.0,0.0,0.04869787007372664,0.007693393122006013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24853435361978077,0.058890472935993074,0.2385471459349232,0.0,0.45402802750930293,GSM307887
0.28400793650853895,0.0,0.0,0.0,0.0,0.26263503008206435,0.121030380462267,0.331234673407551,0.0,0.0,0.0,0.0010919795395787446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26263503008206435,0.2850999160481177,0.121030380462267,0.0,0.331234673407551,GSM307888
0.0,0.0,0.0,0.0,0.0,0.38323419095357986,0.10908249953129283,0.49602920786991245,0.0,0.0,0.011654101645214953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38323419095357986,0.011654101645214953,0.10908249953129283,0.0,0.49602920786991245,GSM307889
0.10434797744599034,0.0,0.0,0.0,0.0,0.1889757691744627,0.12215848970407542,0.5265501928991492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579675707763223,0.0,0.0,0.0,0.0,0.1889757691744627,0.16231554822231264,0.12215848970407542,0.0,0.5265501928991492,GSM307890
0.0,0.0,0.0,0.0,0.0,0.20316039329543847,0.20862568690165476,0.27473803017427534,0.0,0.2180279664191879,0.0,0.09544792320944362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20316039329543847,0.3134758896286315,0.20862568690165476,0.0,0.27473803017427534,GSM307891
0.0,0.0,0.0,0.0,0.0,0.5237428497547214,0.04847976901207608,0.4277773812332024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237428497547214,0.0,0.04847976901207608,0.0,0.4277773812332024,GSM307892
0.0,0.0,0.0,0.0,0.0,0.2585475332828771,0.21919245375628732,0.3873904549242729,0.0,0.06711800963724457,0.053496735853708066,0.01425481254561003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585475332828771,0.13486955803656267,0.21919245375628732,0.0,0.3873904549242729,GSM307893
0.0,0.0,0.0,0.0,0.0,0.3144724823104351,0.03898767357958382,0.646539844109981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144724823104351,0.0,0.03898767357958382,0.0,0.646539844109981,GSM307894
0.12623491335908055,0.0,0.0,0.0,0.0,0.25854380992619835,0.07589174620759173,0.5393295305071294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25854380992619835,0.12623491335908055,0.07589174620759173,0.0,0.5393295305071294,GSM307895
0.0,0.0,0.0,0.0,0.0,0.26384185481270844,0.10991479572785,0.6262433494594415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26384185481270844,0.0,0.10991479572785,0.0,0.6262433494594415,GSM307896
0.18378478059657752,0.0,0.0,0.0,0.0,0.194211194092797,0.22028597618789084,0.3805192763098279,0.0,0.0,0.0,0.02119877281290667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194211194092797,0.20498355340948418,0.22028597618789084,0.0,0.3805192763098279,GSM307897
0.1648140229766511,0.0,0.0,0.0,0.0,0.024964690565600415,0.30815445379752293,0.0,0.0,0.40041161761999466,0.0,0.02298392315446614,0.0,0.0,0.0,0.07867129188576477,0.0,0.0,0.0,0.0,0.024964690565600415,0.6668808556368766,0.30815445379752293,0.0,0.0,GSM307898
0.1711827070175102,0.0,0.0,0.0,0.0,0.21387789457537576,0.13370542147037828,0.45275298571959693,0.0,0.0,0.028480991217138697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21387789457537576,0.1996636982346489,0.13370542147037828,0.0,0.45275298571959693,GSM307899
0.05932987288011294,0.0,0.0,0.0,0.0,0.2883335119590738,0.11556620279218599,0.524717050774598,0.0,0.0,0.011582810524482741,0.00047055106954673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883335119590738,0.07138323447414241,0.11556620279218599,0.0,0.524717050774598,GSM307900
0.19831247343694564,0.0,0.0,0.0,0.0,0.0426661899016281,0.15415813828105782,0.42703566425748246,0.0,0.0,0.0,0.10900108747524632,0.0,0.0,0.0,0.06882644664763975,0.0,0.0,0.0,0.0,0.0426661899016281,0.37614000755983173,0.15415813828105782,0.0,0.42703566425748246,GSM307901
0.0,0.0,0.0,0.0,0.0,0.15412920105668268,0.17239202034193557,0.10366320718966636,0.0,0.5569044095013004,0.0,0.012911161910414885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15412920105668268,0.5698155714117152,0.17239202034193557,0.0,0.10366320718966636,GSM307902
0.3546128992640123,0.0,0.0,0.0,0.0,0.2788684421122679,0.13214522269445392,0.19412953912159311,0.0,0.0304566528092447,0.0,0.009787243998428069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788684421122679,0.39485679607168506,0.13214522269445392,0.0,0.19412953912159311,GSM307903
0.0,0.0,0.0,0.0,0.0,0.11703418951170452,0.26293672832648,0.34659422112360333,0.0,0.18990219027425237,0.0,0.08353267076395993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11703418951170452,0.2734348610382123,0.26293672832648,0.0,0.34659422112360333,GSM307904
0.02597992307896479,0.0,0.0,0.0,0.0,0.2547946632091479,0.07507544451709432,0.6182721327544667,0.0,0.0,0.0,0.025877836440326308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547946632091479,0.0518577595192911,0.07507544451709432,0.0,0.6182721327544667,GSM307905
0.0,0.0,0.0,0.0,0.0,0.32464957829329194,0.1417581632935197,0.44042891186379945,0.0,0.008056837782701613,0.07993003526283582,0.005176473503851456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32464957829329194,0.09316334654938889,0.1417581632935197,0.0,0.44042891186379945,GSM307906
0.05193624614407199,0.0,0.0,0.0,0.0,0.200063842404466,0.08334670147868069,0.6646532099727813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200063842404466,0.05193624614407199,0.08334670147868069,0.0,0.6646532099727813,GSM307907
0.0,0.0,0.0,0.0,0.0,0.3557799025319889,0.04872141576418021,0.5954986817038309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3557799025319889,0.0,0.04872141576418021,0.0,0.5954986817038309,GSM307908
0.0,0.0,0.0,0.0,0.22986436713319172,0.24458956312835892,0.3330999267611612,0.0,0.0,0.0,0.19244614297728815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24458956312835892,0.19244614297728815,0.5629642938943529,0.0,0.0,GSM1900148
0.0,0.0,0.0,0.0,0.20180870324196828,0.34829676139680216,0.25224452806262293,0.0,0.0,0.0,0.19765000729860657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34829676139680216,0.19765000729860657,0.4540532313045912,0.0,0.0,GSM1900154
0.0,0.0,0.0,0.0,0.21469079334464486,0.3329014548898508,0.2602084880003806,0.0,0.0,0.0,0.19219926376512372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329014548898508,0.19219926376512372,0.47489928134502546,0.0,0.0,GSM1900155
0.0,0.0,0.0,0.0,0.20981887056363813,0.433724949570516,0.2135687124716654,0.0,0.0,0.0,0.14288746739418037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433724949570516,0.14288746739418037,0.42338758303530355,0.0,0.0,GSM1900158
0.0,0.0,0.0,0.0,0.21374269031560938,0.3608011418472744,0.2566123481414378,0.0,0.0,0.0,0.16884381969567838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608011418472744,0.16884381969567838,0.4703550384570472,0.0,0.0,GSM1900172
0.0,0.0,0.0,0.0,0.22026939827213296,0.35152081789335077,0.2609612619674324,0.0,0.0,0.0,0.1672485218670838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35152081789335077,0.1672485218670838,0.4812306602395654,0.0,0.0,GSM1900175
0.0,0.0,0.0,0.0,0.2243747093563762,0.2789993768389599,0.30327406029361936,0.0,0.0,0.0,0.19335185351104456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789993768389599,0.19335185351104456,0.5276487696499956,0.0,0.0,GSM1900176
0.0,0.0,0.0,0.0,0.22922240361812832,0.3744977900816753,0.26102597195183086,0.0,0.0,0.0,0.13525383434836555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744977900816753,0.13525383434836555,0.49024837556995915,0.0,0.0,GSM1900180
0.0,0.0,0.0,0.0,0.22447254334501926,0.3740182304292779,0.2459217150624198,0.0,0.0,0.0,0.15558751116328312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3740182304292779,0.15558751116328312,0.4703942584074391,0.0,0.0,GSM1900181
0.0,0.0,0.0,0.0,0.21422027563579696,0.35397822696934506,0.26577165547177395,0.0,0.0,0.0,0.16602984192308418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35397822696934506,0.16602984192308418,0.4799919311075709,0.0,0.0,GSM1900184
0.0,0.0,0.0,0.0,0.20564551856805827,0.3446970632448171,0.26560576049456547,0.0,0.0,0.0,0.18405165769255918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3446970632448171,0.18405165769255918,0.47125127906262376,0.0,0.0,GSM1900185
0.0,0.0,0.0,0.0,0.21374363949478453,0.3884775528052174,0.23108374483634792,0.0,0.0,0.0,0.16669506286365018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884775528052174,0.16669506286365018,0.44482738433113245,0.0,0.0,GSM1900186
0.0,0.0,0.0,0.0,0.20155460666521907,0.3750973838184917,0.258599767931917,0.0,0.0,0.0,0.16474824158437226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750973838184917,0.16474824158437226,0.4601543745971361,0.0,0.0,GSM1900192
0.0,0.0,0.0,0.0,0.21321411239081053,0.28386186008797254,0.27811850181246917,0.0,0.0,0.0,0.2248055257087478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28386186008797254,0.2248055257087478,0.49133261420327967,0.0,0.0,GSM1900195
0.0,0.0,0.0,0.0,0.20961604500800385,0.37154898029316397,0.27374852346907724,0.0,0.0,0.0,0.14508645122975497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37154898029316397,0.14508645122975497,0.4833645684770811,0.0,0.0,GSM1900202
0.0,0.0,0.0,0.0,0.23607587597221172,0.42174880775192797,0.22762613699381867,0.0,0.0,0.0,0.11454917928204168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42174880775192797,0.11454917928204168,0.4637020129660304,0.0,0.0,GSM1900204
0.0,0.0,0.0,0.0,0.22416438963235366,0.3275915607369434,0.2737984112957738,0.0,0.0,0.0,0.17444563833492907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275915607369434,0.17444563833492907,0.4979628009281275,0.0,0.0,GSM1900206
0.0,0.0,0.0,0.0,0.2153046309873286,0.3874277956893717,0.2411115776220062,0.0,0.0,0.0,0.1561559957012934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3874277956893717,0.1561559957012934,0.4564162086093348,0.0,0.0,GSM1900208
0.0,0.0,0.0,0.0,0.2057277179675344,0.3728878552469554,0.26548435587039726,0.0,0.0,0.0,0.15590007091511293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728878552469554,0.15590007091511293,0.4712120738379316,0.0,0.0,GSM1900210
0.0,0.0,0.0,0.0,0.2252543621074008,0.36140567217974706,0.25459217955209007,0.0,0.0,0.0,0.15874778616076204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36140567217974706,0.15874778616076204,0.47984654165949087,0.0,0.0,GSM1900213
0.0,0.0,0.0,0.0,0.22377580485325949,0.3483294815253562,0.2757825111674303,0.0,0.0,0.0,0.15211220245395413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3483294815253562,0.15211220245395413,0.4995583160206898,0.0,0.0,GSM1900214
0.0,0.0,0.0,0.0,0.20832254396337183,0.4036804921910009,0.2387435365573551,0.0,0.0,0.0,0.14925342728827218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4036804921910009,0.14925342728827218,0.44706608052072694,0.0,0.0,GSM1900215
0.0,0.0,0.0,0.0,0.22789551736583466,0.36116451133123245,0.26506166134348325,0.0,0.0,0.0,0.14587830995944975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36116451133123245,0.14587830995944975,0.4929571787093179,0.0,0.0,GSM1900217
