cancer_type,gene,cohens_d,p_value,n_msi,n_mss,median_dep_msi,median_dep_mss,fdr
Pan-cancer (pooled),CRAT,0.0849,0.36573527024993546,44,1142,-0.0627,-0.0817,0.7125162028304642
Pan-cancer (pooled),CRB1,-0.0502,0.8669518635796793,44,1142,0.0295,0.0089,0.9591136393044936
Pan-cancer (pooled),CRB2,0.118,0.33228097393774236,44,1142,-0.0374,-0.0743,0.6855517367020664
Pan-cancer (pooled),CRB3,-0.2454,0.05918670559668898,44,1142,0.0008,0.0324,0.3343365218250077
Pan-cancer (pooled),CRBN,0.1638,0.26414297727923,44,1142,0.116,0.0926,0.6273308245819699
Pan-cancer (pooled),CRCP,-0.0502,0.3600573762017467,44,1142,-1.7418,-1.6461,0.7073700857905466
Pan-cancer (pooled),CRCT1,-0.0341,0.40778971185174007,44,1142,-0.2378,-0.2218,0.7400887978961084
Pan-cancer (pooled),CREB1,0.4149,0.005946784415922749,44,1142,-0.0385,-0.0942,0.12035190898635531
Pan-cancer (pooled),CREB3,-0.4474,0.00655083972591013,44,1142,-0.1991,-0.1355,0.12664737177243385
Pan-cancer (pooled),CREB3L1,0.2741,0.10935901591214894,44,1142,0.1265,0.0998,0.4390766937574435
Pan-cancer (pooled),CREB3L2,0.1223,0.2758278185653643,44,1142,0.0823,0.0629,0.6367797881673166
Pan-cancer (pooled),CREB3L3,-0.1773,0.43895199990363554,44,1142,-0.0146,0.0018,0.7620883336824252
Pan-cancer (pooled),CREB3L4,0.1096,0.6523043220589961,44,1142,-0.0226,-0.0195,0.8753531506391155
Pan-cancer (pooled),CREB5,0.0748,0.6652897626242897,44,1142,0.1764,0.1611,0.8806519071029189
Pan-cancer (pooled),CREBBP,-0.5981,0.0016207358921655804,44,1142,-0.1931,-0.066,0.06472475564013591
Pan-cancer (pooled),CREBL2,0.0884,0.936898865115562,44,1142,-0.0018,0.008,0.9821991084183316
Pan-cancer (pooled),CREBRF,-0.0553,0.48339580310186125,44,1142,0.0091,0.0044,0.7891987749630769
Pan-cancer (pooled),CREBZF,0.1868,0.5150059179025386,44,1142,-0.0766,-0.0785,0.8073369385894221
Pan-cancer (pooled),CREG1,-0.2093,0.24000942645059076,44,1142,-0.1149,-0.1047,0.6029997233691388
Pan-cancer (pooled),CREG2,0.0087,0.821324051897473,44,1142,-0.0428,-0.0363,0.9429607872053777
Pan-cancer (pooled),CRELD1,0.119,0.6017525394585022,44,1142,0.0176,0.0035,0.8507470460482853
Pan-cancer (pooled),CRELD2,-0.0296,0.9504645134752835,44,1142,0.0307,0.0186,0.9869001789985122
Pan-cancer (pooled),CREM,-0.1387,0.20438484247130906,44,1142,0.1547,0.1673,0.5647749438053695
Pan-cancer (pooled),CRH,-0.1373,0.6011280403426424,44,1142,-0.0406,-0.0569,0.8505347503656531
Pan-cancer (pooled),CRHBP,-0.0498,0.6439196425154776,44,1142,-0.0791,-0.0706,0.8710110976120269
Pan-cancer (pooled),CRHR1,-0.3537,0.004473975439329262,44,1142,-0.0966,-0.0607,0.1071066136216462
Pan-cancer (pooled),CRHR2,-0.1203,0.4892941728984257,44,1142,0.0203,0.0201,0.7931953543297777
Pan-cancer (pooled),CRIM1,0.3504,0.028587891525105394,44,1142,0.0578,0.0285,0.24456559300413397
Pan-cancer (pooled),CRIP1,0.0119,0.9837172714162503,44,1142,0.0478,0.0515,0.9963867363590795
Pan-cancer (pooled),CRIP2,0.0147,0.6378208319710795,44,1142,0.0466,0.0195,0.8678022109472211
Pan-cancer (pooled),CRIP3,-0.2505,0.04932775038813024,44,1142,-0.12,-0.1015,0.3093724701677381
Pan-cancer (pooled),CRIPT,-0.412,0.004653437036291955,44,1142,-0.241,-0.1749,0.10808391126651691
Pan-cancer (pooled),CRIPTO,-0.2526,0.04774256809292387,44,1142,-0.6817,-0.5746,0.3072644450627808
Pan-cancer (pooled),CRISP1,-0.1119,0.9126717155901731,44,1142,-0.0954,-0.0915,0.9735743030267145
Pan-cancer (pooled),CRISP2,-0.0745,0.9062712766141785,44,1142,0.008,0.021,0.9721434709840174
Pan-cancer (pooled),CRISP3,0.1124,0.4700599708468547,44,1142,0.1157,0.1049,0.7817330121735254
Pan-cancer (pooled),CRISPLD1,0.1417,0.41212247575384053,44,1142,0.1408,0.1342,0.7426156278506798
Pan-cancer (pooled),CRISPLD2,-0.172,0.2958687351726136,44,1142,-0.0061,0.0039,0.6546424346471044
Pan-cancer (pooled),CRK,-0.0375,0.6033150658863284,44,1142,-0.1904,-0.1632,0.8519485309818676
Pan-cancer (pooled),CRKL,0.0744,0.7309894601921012,44,1142,-0.7753,-0.7965,0.9072729293766572
Pan-cancer (pooled),CRLF1,-0.1859,0.2250955874922833,44,1142,-0.0621,-0.0518,0.5869524728476808
Pan-cancer (pooled),CRLF3,-0.036,0.4642900871097162,44,1142,-0.1706,-0.1339,0.778272931846716
Pan-cancer (pooled),CRLS1,-0.0447,0.918721787646782,44,1142,-0.5689,-0.5914,0.9760398373204436
Pan-cancer (pooled),CRMP1,-0.0831,0.4466831479298762,44,1142,-0.0796,-0.0703,0.7677249187313695
Pan-cancer (pooled),CRNKL1,-0.2506,0.06660589011221804,44,1142,-1.8472,-1.7593,0.35272008730129406
Pan-cancer (pooled),CRNN,-0.3155,0.020118252564461772,44,1142,-0.018,0.0168,0.20839999233585446
Pan-cancer (pooled),CROCC,0.3568,0.0067580358619073735,44,1142,-0.1307,-0.187,0.12891312876580968
Pan-cancer (pooled),CROT,-0.1027,0.5199402018062432,44,1142,0.0636,0.0772,0.8099250941349794
Pan-cancer (pooled),CRP,-0.0129,0.8237670419993757,44,1142,-0.0508,-0.0641,0.9435466085861407
Pan-cancer (pooled),CRTAC1,0.0816,0.8637768485488723,44,1142,-0.0198,-0.0197,0.9579652815023397
Pan-cancer (pooled),CRTAM,-0.1607,0.2872504928674574,44,1142,-0.0064,-0.0037,0.6490784899847187
Pan-cancer (pooled),CRTAP,0.0362,0.6177750556309003,44,1142,-0.0313,-0.0476,0.8577764071951117
Pan-cancer (pooled),CRTC1,-0.1071,0.7101762375530845,44,1142,-0.0609,-0.0519,0.8989248987409542
Pan-cancer (pooled),CRTC2,0.0791,0.33542204726746716,44,1142,-0.1665,-0.1935,0.687995050280594
Pan-cancer (pooled),CRTC3,0.1178,0.40728176574830666,44,1142,-0.0575,-0.0797,0.7398408815350913
Pan-cancer (pooled),CRX,-0.0424,0.45557417726537164,44,1142,-0.2057,-0.19,0.7726920708045194
Pan-cancer (pooled),CRY1,0.0539,0.4352474067380302,44,1142,0.0744,0.0568,0.7590372738980373
Pan-cancer (pooled),CRY2,-0.0407,0.8740150694925048,44,1142,-0.0014,0.0042,0.9609396168416275
Pan-cancer (pooled),CRYAA,0.1019,0.20073012606780904,44,1142,0.088,0.0418,0.5611618164206242
Pan-cancer (pooled),CRYAB,-0.2034,0.3229721725137057,44,1142,-0.0261,-0.0195,0.6779693309931231
Pan-cancer (pooled),CRYBA1,-0.3047,0.03698244414173756,44,1142,-0.1935,-0.1493,0.27424822411310845
Pan-cancer (pooled),CRYBA2,0.1835,0.0695182651184398,44,1142,-0.0137,-0.0402,0.3588175048470766
Pan-cancer (pooled),CRYBA4,-0.2528,0.18272796994743723,44,1142,-0.0709,-0.0577,0.5412011079741652
Pan-cancer (pooled),CRYBB1,-0.1385,0.35187692843234086,44,1142,0.0606,0.073,0.7016018240542983
Pan-cancer (pooled),CRYBB2,-0.0039,0.8591946097381364,44,1142,0.1007,0.1003,0.9558986503204396
Pan-cancer (pooled),CRYBB3,-0.2432,0.038176931384533874,44,1142,-0.0784,-0.0389,0.27815951103457004
Pan-cancer (pooled),CRYBG1,-0.2334,0.053790655865847865,44,1142,0.0944,0.1285,0.3206516789662626
Pan-cancer (pooled),CRYGA,-0.2094,0.3835912610756139,44,1142,-0.0813,-0.0727,0.7265421889032252
Pan-cancer (pooled),CRYGB,0.0155,0.6750954315617086,44,1142,-0.1294,-0.1534,0.8853961515018284
Pan-cancer (pooled),CRYGC,-0.2819,0.09462248929955315,44,1142,-0.2014,-0.1679,0.41340402834513024
Pan-cancer (pooled),CRYGD,-0.1431,0.19852899554649672,44,1142,-0.4205,-0.3825,0.558578914034871
Pan-cancer (pooled),CRYGN,0.49,0.005498680488963165,44,1142,0.004,-0.0237,0.11536668585097733
Pan-cancer (pooled),CRYGS,0.1865,0.22492416141846117,44,1142,-0.0303,-0.0512,0.5868056363152083
Pan-cancer (pooled),CRYL1,-0.3579,0.01582411984614945,44,1142,0.0597,0.0937,0.18581682577688657
Pan-cancer (pooled),CRYM,0.0582,0.5877727302336375,44,1142,0.0271,0.0107,0.843620653631582
Pan-cancer (pooled),CRYZ,-0.1607,0.7520026251198506,44,1142,0.0112,0.0128,0.9158359973677456
Pan-cancer (pooled),CRYZL1,-0.1245,0.4653860640358567,44,1142,0.0145,0.0195,0.7785314292857308
Pan-cancer (pooled),CS,-0.4043,0.005946784415922749,44,1142,-0.5058,-0.4232,0.12035190898635531
Pan-cancer (pooled),CSAD,0.1945,0.16732652653548208,44,1142,-0.1277,-0.1602,0.5232528683829315
Pan-cancer (pooled),CSAG1,0.0249,0.8492134766139385,44,1141,0.2011,0.1949,0.9518463572514321
Pan-cancer (pooled),CSDC2,-0.574,0.00030447940302794454,44,1142,-0.2275,-0.1404,0.02702782265195086
Pan-cancer (pooled),CSDE1,-0.1124,0.49268199151954895,44,1142,-0.3607,-0.3215,0.7953079573223832
Pan-cancer (pooled),CSE1L,-0.0071,0.29524746582091743,44,1142,-1.9005,-1.9809,0.6542365681703992
Pan-cancer (pooled),CSF1,-0.2797,0.05373494401677649,44,1142,-0.0305,0.0062,0.32063936145251887
Pan-cancer (pooled),CSF1R,0.051,0.9155181995705539,44,1142,-0.034,-0.0308,0.9748890573371104
Pan-cancer (pooled),CSF2,-0.3886,0.009783350942928514,44,1142,-0.0596,-0.0339,0.1508466935221742
Pan-cancer (pooled),CSF2RB,0.2775,0.04474818026608745,44,1142,-0.0307,-0.0584,0.2979501003903506
Pan-cancer (pooled),CSF3,-0.0825,0.4344559191271855,44,1142,-0.1346,-0.1216,0.7586900161540283
Pan-cancer (pooled),CSF3R,-0.0612,0.7540462346110677,44,1142,-0.1165,-0.1099,0.9165403357382764
Pan-cancer (pooled),CSGALNACT1,0.1384,0.26127589680052044,44,1142,0.0172,0.0022,0.624908377421653
Pan-cancer (pooled),CSGALNACT2,-0.1677,0.26606637424188984,44,1142,-0.0086,0.0009,0.6292318855884103
Pan-cancer (pooled),CSH2,0.5298,0.0007028805571396684,38,1008,-0.3453,-0.4401,0.04272322464430981
Pan-cancer (pooled),CSHL1,0.5326,0.00045404253804475766,44,1142,0.0361,-0.039,0.03435205379612046
Pan-cancer (pooled),CSK,0.0367,0.6912299635485185,44,1142,-0.0217,-0.04,0.8920491720210801
Pan-cancer (pooled),CSKMT,0.0436,0.8630715864159788,44,1142,-0.19,-0.1739,0.9577162334318285
Pan-cancer (pooled),CSMD1,0.1939,0.13438846197771867,44,1142,0.0426,0.0157,0.4780241046860689
Pan-cancer (pooled),CSMD2,0.1124,0.6061322011338273,44,1142,-0.0201,-0.0226,0.8530497222929647
Pan-cancer (pooled),CSMD3,0.0661,0.7766367563803094,44,1142,-0.0306,-0.0351,0.9267851509819863
Pan-cancer (pooled),CSN1S1,0.0009,0.7790442153349917,44,1142,0.0479,0.0529,0.9280522073592703
Pan-cancer (pooled),CSN2,-0.0732,0.8489899869500903,44,1142,0.0147,0.0118,0.9517498878400794
Pan-cancer (pooled),CSN3,0.3853,0.006924277595143873,44,1142,0.0864,0.0569,0.13083163494048977
Pan-cancer (pooled),CSNK1A1,-0.1745,0.33094063563676557,44,1142,-0.8024,-0.7654,0.68467711291137
Pan-cancer (pooled),CSNK1A1L,-0.0166,0.8290077456504403,44,1142,0.0631,0.0531,0.9448854492282002
Pan-cancer (pooled),CSNK1D,-0.1387,0.48451631806493667,44,1142,-0.0812,-0.0453,0.789733851397362
Pan-cancer (pooled),CSNK1G1,-0.011,0.8004575263744673,44,1142,-0.0625,-0.0765,0.9365744799621908
Pan-cancer (pooled),CSNK1G2,0.2177,0.09858217965653288,44,1142,-0.0742,-0.0999,0.4216786887932469
Pan-cancer (pooled),CSNK1G3,-0.0622,0.7780121861346463,44,1142,0.0768,0.0894,0.9274389382781772
Pan-cancer (pooled),CSNK2A1,-0.1833,0.15150887702963686,44,1142,-0.1279,-0.088,0.5003141204453809
Pan-cancer (pooled),CSNK2A2,-0.1231,0.7438456922548031,44,1142,-0.0182,-0.0125,0.9129293023833589
Pan-cancer (pooled),CSNK2A3,-0.5148,0.035825184509067326,22,333,-0.1009,-0.0337,0.2704763719714047
Pan-cancer (pooled),CSNK2B,-0.1529,0.38850733958883577,44,1142,-1.1437,-1.1041,0.7301462222164777
Pan-cancer (pooled),CSPG4,0.0943,0.6149340068082282,44,1142,-0.1462,-0.1586,0.8561520052859958
Pan-cancer (pooled),CSPG5,-0.1795,0.14533710432160785,44,1142,-0.1031,-0.0664,0.49319447721248116
Pan-cancer (pooled),CSPP1,0.2884,0.13057955511032898,44,1142,-0.0485,-0.0548,0.47339708909893025
Pan-cancer (pooled),CSRNP1,-0.0946,0.5199402018062432,44,1142,0.0068,0.0296,0.8099250941349794
Pan-cancer (pooled),CSRNP2,0.0076,0.8147018737379885,44,1142,-0.0073,-0.0205,0.9405755602961606
Pan-cancer (pooled),CSRNP3,0.0391,0.7028416235850008,44,1142,0.056,0.0421,0.8959656727216444
Pan-cancer (pooled),CSRP1,-0.1184,0.303181519679405,44,1142,0.0284,0.0505,0.6620810899246633
Pan-cancer (pooled),CSRP2,0.0002,0.861661390023529,44,1142,0.0189,0.0096,0.9569212426924254
Pan-cancer (pooled),CSRP3,-0.1568,0.27820646536580296,44,1142,0.0628,0.0756,0.6389804189156159
Pan-cancer (pooled),CST1,0.8075,8.286165786522461e-08,44,1142,0.0925,0.0023,0.0002971584774362685
Pan-cancer (pooled),CST11,-0.3963,0.002146557522697228,44,1142,0.0202,0.0811,0.07547043713624312
Pan-cancer (pooled),CST2,-0.0574,0.7769805483586442,44,1142,0.0215,0.0105,0.9269486502075083
Pan-cancer (pooled),CST3,-0.0465,0.6250614588685843,44,1142,-0.0916,-0.0777,0.8615556168016439
Pan-cancer (pooled),CST4,0.1978,0.1891441851446406,44,1142,-0.0298,-0.0485,0.5489657019326682
Pan-cancer (pooled),CST5,0.2416,0.28562832894531187,44,1142,0.0812,0.0643,0.6471571349909511
Pan-cancer (pooled),CST6,0.1099,0.46210244904969466,44,1142,-0.1398,-0.1384,0.777367390365895
Pan-cancer (pooled),CST7,0.0053,0.8346062238535283,44,1142,0.0878,0.0832,0.9465733206779011
Pan-cancer (pooled),CST8,0.2769,0.03698244414173756,44,1142,0.0827,0.0567,0.27424822411310845
Pan-cancer (pooled),CST9,-0.4514,0.0031242820123898616,44,1142,0.0576,0.1202,0.09290464471668758
Pan-cancer (pooled),CST9L,-0.1758,0.4024751219333855,44,1142,0.0913,0.1043,0.7369326469302089
Pan-cancer (pooled),CSTA,-0.1744,0.19279677749090585,44,1142,-0.127,-0.0979,0.552772468370552
Pan-cancer (pooled),CSTB,-0.1551,0.5393252747886929,44,1142,0.0099,0.0091,0.8208676260280157
Pan-cancer (pooled),CSTF1,0.1348,0.3621800686647627,44,1142,-0.9531,-1.0103,0.7097541870194383
Pan-cancer (pooled),CSTF2,0.0932,0.4055069277981459,44,1142,-0.1141,-0.1411,0.738712254632587
Pan-cancer (pooled),CSTF2T,-0.2451,0.03434392957043296,44,1142,-0.0493,-0.0066,0.26498321907376654
Pan-cancer (pooled),CSTF3,-0.0226,0.867304776541105,44,1142,-1.1061,-1.0657,0.9591490038336348
Pan-cancer (pooled),CSTL1,-0.248,0.1276380160491971,44,1142,-0.0067,0.0193,0.4696649427002162
Pan-cancer (pooled),CSTPP1,-0.32,0.0913062589045698,44,1142,-0.0725,-0.0561,0.4076724423351198
Pan-cancer (pooled),CT47B1,0.7394,9.956163011222828e-07,44,1142,0.1104,-0.0257,0.0011363040345547454
Pan-cancer (pooled),CT55,-0.1812,0.902362864859664,44,1142,0.1219,0.1211,0.9706547055151309
Pan-cancer (pooled),CT83,0.1378,0.13972016319612166,44,1142,0.0635,0.0421,0.48458844221850234
Pan-cancer (pooled),CTAG2,0.0896,0.381391507542413,44,1142,0.0305,0.0036,0.7247489531308826
Pan-cancer (pooled),CTAGE1,-0.2211,0.16732652653548208,44,1142,-0.1135,-0.0559,0.5232528683829315
Pan-cancer (pooled),CTAGE9,0.2012,0.1595353347164462,38,1008,-0.4749,-0.5053,0.5120447721738286
Pan-cancer (pooled),CTBP1,0.0124,0.6291961891280131,44,1142,0.0422,0.0467,0.8633392154311603
Pan-cancer (pooled),CTBP2,-0.1315,0.2318541383598559,44,1142,-0.3065,-0.2826,0.5932329558976279
Pan-cancer (pooled),CTBS,-0.3671,0.01053284776630953,44,1142,-0.0929,-0.0444,0.15531619514613174
Pan-cancer (pooled),CTC1,0.2418,0.10709314037146048,44,1142,-0.3162,-0.3871,0.43504465337577203
Pan-cancer (pooled),CTCF,0.2647,0.10089028299069736,44,1142,-1.7829,-1.9042,0.4257407928572815
Pan-cancer (pooled),CTCFL,0.056,0.5089443800342142,44,1142,0.1154,0.1193,0.8039716041224116
Pan-cancer (pooled),CTDNEP1,0.1463,0.38432623510618025,44,1142,-0.4655,-0.4917,0.7273230769039536
Pan-cancer (pooled),CTDP1,0.2273,0.11524138734615474,44,1142,-1.4125,-1.4847,0.4503908710775721
Pan-cancer (pooled),CTDSP1,0.1315,0.37098881268313677,44,1142,-0.0358,-0.0512,0.716214513374389
Pan-cancer (pooled),CTDSP2,-0.0096,0.571198103958226,44,1142,-0.2011,-0.1906,0.8362306664006328
Pan-cancer (pooled),CTDSPL,-0.3145,0.1551241358611894,44,1142,0.158,0.1765,0.5049983442496345
Pan-cancer (pooled),CTDSPL2,-0.146,0.37267016843246814,44,1142,-0.1347,-0.1186,0.7177603426597836
Pan-cancer (pooled),CTF1,0.1576,0.3760470150397256,44,1142,-0.0215,-0.0432,0.7202412974447041
Pan-cancer (pooled),CTH,-0.2419,0.1381634388135379,44,1142,0.0777,0.0874,0.48320823510153077
Pan-cancer (pooled),CTHRC1,-0.1651,0.19464239360074498,44,1142,0.0031,0.0265,0.5548700730770999
Pan-cancer (pooled),CTIF,-0.3207,0.04370783811742757,44,1142,0.0234,0.0565,0.2940807674610108
Pan-cancer (pooled),CTLA4,0.0267,0.657810553094504,44,1142,-0.0186,-0.0078,0.877945740791779
Pan-cancer (pooled),CTNNA1,0.0136,0.29982375336885114,44,1142,0.0013,-0.0641,0.658437197998392
Pan-cancer (pooled),CTNNA2,-0.1453,0.3777424988783884,44,1142,-0.06,-0.0406,0.7220233181311568
Pan-cancer (pooled),CTNNA3,0.0462,0.843370549599852,44,1142,-0.0234,-0.0292,0.9507466207120108
Pan-cancer (pooled),CTNNAL1,-0.1535,0.3944570186577714,44,1142,0.0861,0.1053,0.7333823045009743
Pan-cancer (pooled),CTNNB1,-0.7492,0.017303091774729346,44,1142,-0.2046,-0.1579,0.19293915549984506
Pan-cancer (pooled),CTNNBIP1,-0.2107,0.07934775029412684,44,1142,-0.1185,-0.0901,0.3806272098780066
Pan-cancer (pooled),CTNNBL1,0.0474,0.6327039170842063,44,1142,-0.8877,-0.9295,0.8655030467834073
Pan-cancer (pooled),CTNND1,0.0456,0.977277247271465,44,1142,-0.0627,-0.045,0.994526578934429
Pan-cancer (pooled),CTNND2,0.231,0.10135703024208552,44,1142,0.0317,0.0188,0.4258160031277264
Pan-cancer (pooled),CTNS,-0.0427,0.8775504773769891,44,1142,0.0294,0.024,0.9621129691132247
Pan-cancer (pooled),CTPS1,-0.4303,0.0018066556358843104,44,1142,-0.8054,-0.6331,0.06907279788281784
Pan-cancer (pooled),CTPS2,-0.4754,0.00937149750867487,44,1142,-0.0547,-0.0203,0.14897191651422795
Pan-cancer (pooled),CTR9,0.1966,0.10229568304264716,44,1142,-0.75,-0.8314,0.4269701798504903
Pan-cancer (pooled),CTRB1,-0.1745,0.1718895890717933,38,1008,-0.1095,-0.0726,0.5297614681413417
Pan-cancer (pooled),CTRB2,-0.0228,0.5692449561562762,38,1008,-0.322,-0.3088,0.8346660649961721
Pan-cancer (pooled),CTRC,-0.1442,0.18854041242500774,44,1142,-0.0345,-0.003,0.5483727713208133
Pan-cancer (pooled),CTRL,-0.043,0.9286967145729124,44,1142,0.1647,0.1547,0.9797870551310244
Pan-cancer (pooled),CTSA,-0.0597,0.762237777596374,44,1142,0.0112,0.0266,0.9209410140880386
Pan-cancer (pooled),CTSB,0.0017,0.6646380591662802,44,1142,0.0789,0.0892,0.8804392020471756
Pan-cancer (pooled),CTSC,-0.1559,0.1897493820076127,44,1142,0.1281,0.1456,0.549393858998628
Pan-cancer (pooled),CTSD,0.1371,0.27013682830717944,44,1142,0.1629,0.1343,0.6329313299851084
Pan-cancer (pooled),CTSE,-0.0546,0.5626923287951213,44,1142,0.0733,0.0826,0.8327530659974679
Pan-cancer (pooled),CTSF,0.2867,0.07580467885301032,44,1142,-0.1361,-0.1769,0.37375208620567696
Pan-cancer (pooled),CTSG,-0.4971,0.0007488530732516717,44,1142,-0.0871,-0.0315,0.043809654796402066
Pan-cancer (pooled),CTSH,-0.1359,0.33745137274935577,44,1142,-0.0688,-0.0492,0.6894294878512913
Pan-cancer (pooled),CTSK,0.3591,0.003422715397340997,44,1142,-0.1028,-0.149,0.09680238137180035
Pan-cancer (pooled),CTSL,-0.0788,0.7242529862141752,44,1142,-0.0348,-0.0111,0.9042741430639285
Pan-cancer (pooled),CTSO,0.1383,0.7131845630175428,44,1142,-0.0208,-0.0109,0.8998108921663074
Pan-cancer (pooled),CTSS,0.2017,0.4692332841204494,44,1142,-0.0194,-0.021,0.7810826232420885
Pan-cancer (pooled),CTSV,0.0031,0.8035788325773938,44,1142,-0.051,-0.0322,0.9372298716628885
Pan-cancer (pooled),CTSW,0.1573,0.2136502801465986,44,1142,-0.0675,-0.0905,0.5733258265951301
Pan-cancer (pooled),CTSZ,0.1059,0.0791176435083829,44,1142,0.0536,0.0171,0.3802354504821265
Pan-cancer (pooled),CTTN,-0.0006,0.9604696712088094,44,1142,-0.1703,-0.1823,0.9900081440816947
Pan-cancer (pooled),CTTNBP2,-0.1705,0.12115430360986153,44,1142,-0.0043,0.0136,0.46016052065842555
Pan-cancer (pooled),CTTNBP2NL,0.2128,0.2736596132851892,44,1142,0.0217,0.0078,0.6355010018206297
Pan-cancer (pooled),CTU1,0.1715,0.2722859278214702,44,1142,-0.3786,-0.4332,0.6347320556119062
Pan-cancer (pooled),CTU2,-0.0039,0.7683990186778724,44,1142,-0.6745,-0.711,0.9236336235744419
Pan-cancer (pooled),CTXN1,-0.1996,0.25150360234723523,44,1142,-0.2748,-0.2724,0.6149047032571959
Pan-cancer (pooled),CTXN2,0.2075,0.04305649548205198,44,1142,0.0907,0.0496,0.29244167442752805
Pan-cancer (pooled),CTXN3,-0.0792,0.7245893083231568,44,1142,0.0524,0.0578,0.9042741430639285
Pan-cancer (pooled),CUBN,0.0652,0.7513218073493954,44,1142,-0.0708,-0.0809,0.9157117541858353
Pan-cancer (pooled),CUEDC1,-0.1811,0.17647453696623494,44,1142,-0.1183,-0.0827,0.534160182704517
Pan-cancer (pooled),CUEDC2,0.2428,0.10154420999242418,44,1142,0.1369,0.0842,0.4258160031277264
Pan-cancer (pooled),CUL1,-0.1348,0.2746437126899647,44,1142,-0.8033,-0.7493,0.6361757411502075
Pan-cancer (pooled),CUL2,0.1295,0.27800771315680073,44,1142,-0.5447,-0.6241,0.6389331331215834
Pan-cancer (pooled),CUL3,-0.0606,0.9676201185635451,44,1142,-0.4998,-0.5174,0.9920748096496613
Pan-cancer (pooled),CUL4A,0.0366,0.37146871893885736,44,1142,0.0339,0.0075,0.7165238381338911
Pan-cancer (pooled),CUL4B,0.1854,0.09269099802355614,44,1142,0.0383,-0.0041,0.41027950766733773
Pan-cancer (pooled),CUL5,-0.0428,0.9966000836982071,44,1142,0.1885,0.1908,0.9994897468710627
Pan-cancer (pooled),CUL7,-0.1506,0.2836093472797896,44,1142,-0.2118,-0.1852,0.645846990865368
Pan-cancer (pooled),CUL9,0.1522,0.32561431142450203,44,1142,-0.1355,-0.145,0.680647029395284
Pan-cancer (pooled),CUTA,-0.1827,0.18823905967783838,44,1142,-0.159,-0.1302,0.5481880011928203
Pan-cancer (pooled),CUTC,-0.2648,0.09885690578962338,44,1142,-0.0177,-0.0047,0.4221488872859578
Pan-cancer (pooled),CUX1,-0.2199,0.07595277263621614,44,1142,0.0697,0.1101,0.37375208620567696
Pan-cancer (pooled),CUX2,0.0445,0.5470600116334896,44,1142,-0.0771,-0.0953,0.8244522666498657
Pan-cancer (pooled),CUZD1,-0.3839,0.022411669858936428,44,1142,-0.0103,0.0208,0.21864181297094074
Pan-cancer (pooled),CWC22,0.1991,0.12797477080056613,44,1142,-1.355,-1.4427,0.46984349206080084
Pan-cancer (pooled),CWC25,-0.1204,0.318382162624113,44,1142,-0.4429,-0.4049,0.6737767683244388
Pan-cancer (pooled),CWC27,-0.1325,0.2489167328371943,44,1142,-0.0055,0.0294,0.6114145118498262
Pan-cancer (pooled),CWF19L1,-0.171,0.39097970174069585,44,1142,-0.1737,-0.1532,0.7322543200197896
Pan-cancer (pooled),CWF19L2,0.0845,0.32738352445821817,44,1142,-0.5188,-0.5584,0.6819602668518019
Pan-cancer (pooled),CWH43,-0.4722,0.001063161261905222,44,1142,-0.07,-0.0124,0.052661725379067784
Pan-cancer (pooled),CX3CL1,0.2801,0.05942852465783583,44,1142,0.0886,0.0548,0.3344673181543171
Pan-cancer (pooled),CX3CR1,-0.037,0.9529651327602073,44,1142,0.0907,0.0992,0.9878948832469953
Pan-cancer (pooled),CXADR,0.0447,0.8528019168671339,22,333,-0.1949,-0.1909,0.9532393107237398
Pan-cancer (pooled),CXCL1,-0.4704,0.004270532393133551,44,1142,-0.363,-0.2762,0.1047912025898092
Pan-cancer (pooled),CXCL10,0.0528,0.5337078206606927,44,1142,0.0433,0.0233,0.8179414472022974
Pan-cancer (pooled),CXCL11,-0.1136,0.8567292030690606,44,1142,0.0463,0.0374,0.9543400223787865
Pan-cancer (pooled),CXCL12,-0.1706,0.2201620453152595,44,1142,-0.0906,-0.0529,0.5802918763116152
Pan-cancer (pooled),CXCL13,-0.1864,0.1386410007094494,44,1142,0.0303,0.0658,0.4840287740890065
Pan-cancer (pooled),CXCL14,-0.0124,0.8119175150515152,44,1142,-0.0417,-0.0399,0.9398033027169789
Pan-cancer (pooled),CXCL16,0.2492,0.19852899554649672,44,1142,-0.0308,-0.0365,0.558578914034871
Pan-cancer (pooled),CXCL17,-0.527,0.0011634637392410193,44,1142,-0.1078,-0.035,0.054470152241072364
Pan-cancer (pooled),CXCL2,-0.1328,0.38850733958883577,44,1142,-0.2299,-0.1971,0.7301462222164777
Pan-cancer (pooled),CXCL3,0.038,0.5301752496910083,44,1142,0.0085,-0.0225,0.8157347178830847
Pan-cancer (pooled),CXCL5,-0.1701,0.1674645136206001,44,1142,0.0181,0.0517,0.5234105270578665
Pan-cancer (pooled),CXCL6,-0.1196,0.334073538910591,44,1142,0.0003,0.0255,0.6870366585853661
Pan-cancer (pooled),CXCL8,-0.1611,0.19417977888714366,44,1142,0.0141,0.0285,0.5546947832118142
Pan-cancer (pooled),CXCL9,-0.2617,0.0855239721531365,44,1142,0.0437,0.0638,0.3943251079140886
Pan-cancer (pooled),CXCR1,-0.1222,0.7842101723976506,44,1142,0.0406,0.0425,0.9294515566965611
Pan-cancer (pooled),CXCR2,-0.0855,0.3835912610756139,44,1142,-0.0388,-0.0222,0.7265421889032252
