gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
SH3GL1,0.2697,0.0029561329070541195,-0.1339,-0.2023,135,1051,0.13324281208201147
ARCN1,0.2295,0.002976760640162473,-1.2477,-1.3259,135,1051,0.13384532293023216
URI1,-0.2568,0.002989719575653367,-1.2071,-1.1349,135,1051,0.1341009254918974
ASB8,-0.2085,0.0030053382268324636,-0.1067,-0.0838,135,1051,0.13438181919470552
MFF,0.2183,0.0030105609616172158,-0.0547,-0.0861,135,1051,0.13438181919470552
FAM81B,-0.1896,0.003028905800596868,-0.0033,0.0155,135,1051,0.13487410249759244
CDKN2C,0.2178,0.0030685599709494357,0.2571,0.2264,135,1051,0.13627129217936687
SEPTIN5,-0.2704,0.00307506685905162,-0.1431,-0.1108,133,934,0.13627129217936687
PSMG3,-0.259,0.0030872267814819753,-1.2698,-1.1829,135,1051,0.13648207605904128
TMEM94,-0.2558,0.0031059970821322442,-0.031,0.0152,135,1051,0.13674590280901477
OIT3,-0.2757,0.0031167696285277257,0.001,0.033,135,1051,0.13674590280901477
ACTR1A,-0.3063,0.0031167696285277257,-1.0514,-0.8932,135,1051,0.13674590280901477
PTAFR,-0.2279,0.003124871380760385,-0.0102,0.0152,135,1051,0.13674590280901477
SPMIP9,-0.247,0.003130283210491144,-0.0489,-0.0234,135,1051,0.13674590280901477
NKX3-2,0.2689,0.0031411325114050724,0.0945,0.0307,135,1051,0.13689545590485228
SP9,-0.2872,0.0031986557856032386,-0.1798,-0.1341,135,1051,0.13907363067829176
FBXL17,-0.241,0.003209720839984675,-0.0109,0.0251,135,1051,0.13913952295105328
DNAJB6,0.2734,0.0032152664375996037,-0.3383,-0.4016,135,1051,0.13913952295105328
NSL1,-0.1981,0.0032459235959737026,-0.9708,-0.9165,135,1051,0.1401372400275766
UBASH3A,-0.3362,0.0032571375230652892,0.0478,0.0807,135,1051,0.14029282765819767
PPFIBP1,-0.2337,0.003265571119002361,0.0266,0.0535,135,1051,0.14032821347041613
KIRREL1,0.2947,0.003282498020491688,0.2302,0.1635,135,1051,0.1405950146213145
CACNG7,-0.2507,0.0032966647844325137,0.2736,0.3038,135,1051,0.1405950146213145
CEP120,0.2501,0.0033137384048040363,0.0031,-0.0423,135,1051,0.1405950146213145
OR1J2,-0.2104,0.0033175258014580497,0.0585,0.0801,133,934,0.1405950146213145
FETUB,0.2623,0.0033194474842716815,-0.0786,-0.1094,135,1051,0.1405950146213145
PLEKHA4,-0.2357,0.0033223053821058563,-0.0041,0.023,135,1051,0.1405950146213145
CENPB,-0.2476,0.0033251655207427785,-0.0842,-0.0257,135,1051,0.1405950146213145
VPS37D,-0.2503,0.0033683375548095016,-0.0776,-0.0527,135,1051,0.14209451446890883
NUP58,-0.2287,0.0033770329682597912,-0.4772,-0.4207,135,1051,0.14213607938326311
MRC2,-0.2692,0.0033944851401160013,-0.0293,0.0019,135,1051,0.1424657115546355
PI16,-0.2198,0.0034003207531347773,-0.1042,-0.0768,135,1051,0.1424657115546355
NGB,-0.1864,0.0034502934529165655,0.0141,0.0377,135,1051,0.14371763079498934
INTS9,-0.299,0.0034562163329587246,-1.8303,-1.712,135,1051,0.14371763079498934
PPM1D,0.3703,0.0034621484657057044,-0.145,-0.2572,135,1051,0.14371763079498934
SPHK2,0.2439,0.003480000507860922,-0.1298,-0.1597,135,1051,0.14371763079498934
RNF19B,-0.2409,0.0034919483671681925,-0.0457,-0.017,135,1051,0.14371763079498934
NME6,0.2347,0.0034919483671681925,-0.1713,-0.2206,135,1051,0.14371763079498934
DARS2,0.199,0.0035069356817635277,-0.3256,-0.3836,135,1051,0.14371763079498934
NDUFB11,0.2541,0.0035069356817635277,-0.2709,-0.3477,135,1051,0.14371763079498934
MICU1,-0.2889,0.0035069356817635277,-0.0438,-0.0015,135,1051,0.14371763079498934
ZNF24,0.26,0.003512946979215742,-0.0891,-0.1466,135,1051,0.14371763079498934
PRKAR1A,-0.2886,0.003515956142584225,-0.2499,-0.1685,135,1051,0.14371763079498934
BRAP,0.2798,0.0035370860433956352,-0.1893,-0.2609,135,1051,0.14426146285397906
NFIA,0.2609,0.0035552892716707134,-0.0316,-0.0715,135,1051,0.14454142296670625
TIPARP,-0.2172,0.0035644228087645417,-0.3482,-0.272,135,1051,0.14454142296670625
LRFN4,-0.2408,0.0035674720612883827,-0.1432,-0.1112,135,1051,0.14454142296670625
ITIH6,-0.2638,0.0035858174621030037,0.0257,0.0581,135,1051,0.14457997481134527
ERICH5,0.2452,0.003591951638925746,-0.0637,-0.0965,135,1051,0.14457997481134527
AKT1,-0.2203,0.003591951638925746,-0.123,-0.0804,135,1051,0.14457997481134527
NDUFS5,0.2102,0.003625860551049732,-0.6431,-0.7128,135,1051,0.14543441913465
NDUFA4,0.2088,0.0036289575699451587,-0.3751,-0.4258,135,1051,0.14543441913465
COX16,0.249,0.0036631839066559807,-0.1318,-0.1789,135,1051,0.14648762542126467
THAP11,-0.2475,0.0036819762867120274,-0.6582,-0.5731,135,1051,0.1468532842619319
NDUFA5,0.2229,0.0036882598651084603,-0.296,-0.3433,135,1051,0.1468532842619319
ZNF507,-0.2474,0.003745252334258836,0.0404,0.0675,135,1051,0.14880113530616731
FAM216B,-0.2043,0.003777259589675753,0.0783,0.1018,135,1051,0.14929718478979995
UBE2A,-0.2341,0.0037804739493109093,-0.217,-0.156,135,1051,0.14929718478979995
ASPG,-0.249,0.0037836907946310083,0.0471,0.0812,135,1051,0.14929718478979995
SSBP4,-0.2025,0.0037901319490982574,-0.2284,-0.1986,135,1051,0.14929718478979995
ATXN3,-0.2715,0.003825736752656534,-0.0069,0.0252,135,1051,0.15037837320943115
KLHL42,-0.2509,0.003855093706376675,-0.1153,-0.0864,135,1051,0.15120989888734895
GJC3,0.2414,0.0038780682211560884,-0.1405,-0.1723,135,1051,0.15166337195365984
PDGFRA,-0.3598,0.0038879524606871734,-0.2611,-0.1828,135,1051,0.15166337195365984
LLGL1,-0.234,0.0038945546611056795,-0.1034,-0.0721,135,1051,0.15166337195365984
WDTC1,-0.2708,0.003907789621805718,-0.3414,-0.301,135,1051,0.15166337195365984
ZNF827,-0.2538,0.003907789621805718,-0.0282,0.0067,135,1051,0.15166337195365984
OSR2,-0.2258,0.0039177426366470754,-0.0052,0.0215,135,1051,0.15173022165249755
B4GALT1,-0.2055,0.0039310491377297875,0.021,0.051,135,1051,0.15192639592043738
NDUFC2,0.2276,0.003961138960818845,-0.3943,-0.4577,135,1051,0.15270853261470863
QKI,-0.2379,0.003967853925817491,-0.0695,-0.0239,135,1051,0.15270853261470863
EDN2,-0.245,0.004004971343931615,-0.0563,-0.0251,135,1051,0.15349614703821066
SPACA3,-0.1938,0.004004971343931615,-0.0519,-0.0287,135,1051,0.15349614703821066
IL17RC,-0.2412,0.004035574304856892,0.0209,0.0509,135,1051,0.15384036845842244
LIMS2,-0.2753,0.004038987704576971,-0.0551,-0.0173,135,1051,0.15384036845842244
C1orf115,-0.2252,0.004038987704576971,0.0208,0.0473,135,1051,0.15384036845842244
PTHLH,-0.2352,0.00405609404784381,0.0742,0.0988,135,1051,0.15417338922061988
STXBP5,-0.2011,0.004083601021937767,0.0295,0.0529,135,1051,0.15484280146568405
TEF,0.2425,0.004090504166736541,-0.1838,-0.2168,135,1051,0.15484280146568405
RGS16,-0.2409,0.004139123472340648,-0.0007,0.0235,135,1051,0.15558945834121457
ITGA8,0.2489,0.004146111729517738,-0.0408,-0.0702,135,1051,0.15558945834121457
AKR1A1,-0.2556,0.0041496098710541085,-0.0295,-0.0006,135,1051,0.15558945834121457
PPP1R12A,-0.2493,0.0041496098710541085,-1.3549,-1.2065,135,1051,0.15558945834121457
FAM90A1,-0.4171,0.004152428180302553,0.0343,0.1363,38,317,0.15558945834121457
SPOUT1,-0.2949,0.004205945528826583,-1.7135,-1.5972,135,1051,0.15727506252316037
TMED9,0.2755,0.004237938356009068,-0.0991,-0.1467,135,1051,0.15783109816773164
MTG2,0.2346,0.004237938356009068,-0.3966,-0.4656,135,1051,0.15783109816773164
UGP2,0.2344,0.004262974086106156,-0.3272,-0.3835,135,1051,0.15844340176888505
ENPP1,-0.2571,0.004277340364834989,0.0193,0.0446,135,1051,0.15865748415640446
MRPL35,0.2561,0.004313448338095008,-0.6057,-0.671,135,1051,0.15911997292764293
MUC5B,0.219,0.004317074293453247,-0.0103,-0.0403,135,1051,0.15911997292764293
ZNF613,0.2629,0.0043243344961621435,-0.034,-0.0712,135,1051,0.15911997292764293
DYRK4,-0.2138,0.0043243344961621435,-0.0101,0.0093,135,1051,0.15911997292764293
SLC22A13,-0.2174,0.004335245557930589,-0.089,-0.0552,135,1051,0.15920368896504064
CXXC5,-0.2461,0.004360801830566754,0.0222,0.0516,135,1051,0.15950013606011765
EDA,0.2822,0.004368128665435391,0.0141,-0.0286,135,1051,0.15950013606011765
OPLAH,-2.2888,0.004369274136715997,-0.1665,0.132,3,42,0.15950013606011765
PRDM8,-0.2488,0.004412324500792475,-0.0248,0.0083,135,1051,0.16057087598886766
BBS2,-0.2504,0.004416025718815075,-0.0035,0.0209,135,1051,0.16057087598886766
PDGFRL,0.2215,0.00444201313123611,0.04,0.0135,135,1051,0.16083474292869246
RBM17,0.2548,0.004445736910724845,-1.0856,-1.1638,135,1051,0.16083474292869246
AVEN,0.2631,0.004456925228570879,-0.0697,-0.1183,135,1051,0.16083474292869246
GCNA,-0.2875,0.004472515456250995,-0.0792,-0.0403,134,1031,0.16083474292869246
SRSF1,-0.2417,0.004475629136014062,-1.6712,-1.587,135,1051,0.16083474292869246
MRPL36,0.2502,0.004475629136014062,-0.5795,-0.648,135,1051,0.16083474292869246
ATP2C1,-0.2886,0.004490643437859406,-0.1988,-0.132,135,1051,0.16086772824876958
ZNF280D,0.2438,0.004505703360596289,0.0307,0.005,135,1051,0.16086772824876958
ATP11B,0.2131,0.004517028314377611,0.0034,-0.0227,135,1051,0.16086772824876958
NEK11,-0.218,0.004517028314377611,0.0521,0.0754,135,1051,0.16086772824876958
MED22,-0.2607,0.004524592603363636,-1.1593,-1.0866,135,1051,0.16086772824876958
RNF213,0.231,0.004535960554601174,0.0427,0.0139,135,1051,0.16086772824876958
TMEM209,-0.2856,0.004547354372890167,-0.0769,-0.0354,135,1051,0.16086772824876958
PI4KB,-0.2562,0.00455877410976638,-0.3966,-0.3264,135,1051,0.16086772824876958
EIF2B3,0.2724,0.0045740408326350466,-1.4159,-1.5312,135,1051,0.16086772824876958
ARSD,0.2831,0.0045740408326350466,0.275,0.2377,135,1051,0.16086772824876958
NSMCE1,-0.218,0.004585521247103432,-0.5976,-0.5375,135,1051,0.16086772824876958
NSMCE3,-0.2651,0.004585521247103432,-0.9895,-0.896,135,1051,0.16086772824876958
OPRM1,-0.1929,0.004604713276799183,0.0345,0.0586,135,1051,0.16086772824876958
IL37,-0.2455,0.00460856040088036,-0.1034,-0.0742,135,1051,0.16086772824876958
ITLN1,-0.2944,0.004623978021883054,0.0121,0.0457,135,1051,0.16086772824876958
SIGMAR1,-0.2191,0.004635571872573679,-0.2347,-0.2066,135,1051,0.16086772824876958
CLEC12B,0.2719,0.004635571872573679,0.05,0.0215,135,1051,0.16086772824876958
PPCDC,0.1588,0.004647192039755001,-0.1838,-0.2357,135,1051,0.16086772824876958
VWC2,-0.246,0.004651071285955746,-0.0266,0.0001,135,1051,0.16086772824876958
JAKMIP2,-0.261,0.004651071285955746,0.0056,0.0355,135,1051,0.16086772824876958
FOXJ3,-0.1986,0.0046783082083889154,-0.0555,-0.0296,135,1051,0.1615067637109544
RAET1E,-0.2392,0.0047253362210572915,0.1416,0.1652,135,1051,0.16282537053306761
STT3B,0.2547,0.004760887599774695,-0.153,-0.1989,135,1051,0.16287229863643884
ZNF644,0.2519,0.004764852659189935,-0.0301,-0.0696,135,1051,0.16287229863643884
LARGE1,-0.2463,0.0047688207070597415,0.1084,0.1358,135,1051,0.16287229863643884
GLT6D1,0.1985,0.0047688207070597415,-0.0077,-0.0278,135,1051,0.16287229863643884
SLC29A1,-0.2189,0.004776765776041893,-0.0228,0.0014,135,1051,0.16287229863643884
CS,0.2298,0.004784722822489438,-0.3906,-0.4361,135,1051,0.16287229863643884
SLC25A25,0.2548,0.004804667943651572,-0.1427,-0.1817,135,1051,0.16287229863643884
EEIG2,-0.245,0.004812667035647828,-0.1831,-0.1464,135,1051,0.16287229863643884
RTTN,0.2477,0.0048166710988921686,-0.4268,-0.5054,135,1051,0.16287229863643884
BMAL1,-0.2146,0.0048206781762765195,-0.1452,-0.1131,135,1051,0.16287229863643884
ARHGAP15,0.2395,0.004824688269784111,0.0095,-0.0167,135,1051,0.16287229863643884
COQ4,0.2147,0.0048327175131072445,-0.5851,-0.6585,135,1051,0.16287229863643884
STX11,-0.2948,0.004889261581105692,0.0303,0.0618,135,1051,0.16447725775124714
NR1H2,-0.2796,0.004901455755324153,0.0456,0.0847,135,1051,0.16458713451621268
KCNK16,-0.2527,0.004946403452718346,0.0449,0.0702,135,1051,0.16576831288956517
ZNF597,-0.1957,0.004954615698516431,0.0127,0.0376,135,1051,0.16576831288956517
INHA,0.2652,0.004987588130147168,0.1307,0.0965,135,1051,0.16641565575853165
HRCT1,-0.2534,0.004992018314861297,0.0363,0.0632,134,1031,0.16641565575853165
MEP1A,-0.1939,0.005037418905821588,-0.0133,0.0098,135,1051,0.16762602442025448
FRMD8,-0.2203,0.005058314244568025,0.0523,0.0817,135,1051,0.1678547434016592
PABPN1,-0.2462,0.005062502703082317,-1.6438,-1.5498,135,1051,0.1678547434016592
CEBPZ,-0.244,0.005104560052977952,-0.9886,-0.9226,135,1051,0.16875902574733928
NOD2,-0.2341,0.0051130093238316915,0.1203,0.1468,135,1051,0.16875902574733928
ADRM1,0.2475,0.005117238697735973,-0.3904,-0.4547,135,1051,0.16875902574733928
ATOH8,-0.226,0.005134187831298476,-0.0601,-0.0339,135,1051,0.16901562976783469
HSD17B4,0.2282,0.005146932959104484,-0.1959,-0.236,135,1051,0.16913317130319283
SOX10,0.2924,0.005168238390153241,-0.2726,-0.3994,135,1051,0.1693490048181039
AEBP1,-0.2038,0.005172509027708518,-0.1532,-0.127,135,1051,0.1693490048181039
ZNF157,-0.2198,0.0051810598707572875,0.127,0.1454,135,1051,0.1693490048181039
