gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
TRIM61,0.6212,0.0005827228535757764,-0.2224,-0.3406,30,1156,0.45884774524775657
IGBP1,-0.6996,0.0005885616050804976,-1.4486,-1.2299,30,1156,0.45884774524775657
DYNLT2B,0.5543,0.0006149049430885932,-0.0185,-0.0879,30,1156,0.45889123322068026
CPN2,0.5913,0.0006398015074740397,0.0432,-0.0451,30,1156,0.45889123322068026
COPS5,-0.6011,0.0007034290865781921,-2.0139,-1.787,30,1156,0.4756465073591124
CYTH3,0.668,0.0007287695955763048,0.0396,-0.0596,30,1156,0.4756465073591124
PGPEP1L,0.6363,0.0007984381772115044,0.1257,0.0526,30,1135,0.4756465073591124
XKR8,-0.488,0.0008163065614188178,-0.2106,-0.1464,30,1156,0.4756465073591124
RPL9,0.6937,0.0008292878441732653,-2.1207,-2.438,24,1043,0.4756465073591124
UPF3B,-0.6072,0.0008372209956623931,-0.1569,-0.0562,30,1156,0.4756465073591124
ZC3H7A,0.5991,0.0008994982782796193,-0.0013,-0.1058,30,1156,0.4756465073591124
GAS2L1,-0.5902,0.000902983963926945,0.0198,0.0995,30,1156,0.4756465073591124
RANGAP1,-0.8238,0.00093132345115942,-1.5614,-1.3453,30,1156,0.4756465073591124
GNRHR,-0.6764,0.0009367279887698906,-0.0217,0.0523,30,1156,0.4756465073591124
UBE2I,-0.7908,0.0009549536704549688,-2.0707,-1.7616,30,1156,0.4756465073591124
SH2D5,-0.6029,0.0010155064181684179,-0.1032,-0.041,30,1156,0.49213636713994324
WFIKKN2,0.5027,0.0010734328383135382,-0.0492,-0.1142,30,1156,0.5002488091930772
ARFRP1,0.5258,0.0011087955983698683,-0.5082,-0.7091,30,1156,0.5002488091930772
OR52B6,-0.6375,0.0011230201554321203,0.0584,0.1287,24,1043,0.5002488091930772
FOXI1,0.4816,0.0011917712753576704,0.1848,0.1286,30,1156,0.5002488091930772
MYL10,-0.6144,0.0012076682722518303,0.0476,0.1137,30,1156,0.5002488091930772
ECI2,0.558,0.0012377120691843076,0.0063,-0.0523,30,1156,0.5002488091930772
AP1B1,-0.6687,0.0012636712597267577,-0.2247,-0.1218,30,1156,0.5002488091930772
PRUNE2,-0.5656,0.0013445951235488544,-0.0567,0.0154,30,1156,0.5002488091930772
KLK7,-0.5562,0.0013496500309461382,0.0188,0.0752,30,1156,0.5002488091930772
COL7A1,-0.5955,0.001352184053381347,-0.2303,-0.154,30,1156,0.5002488091930772
UBXN11,-0.5598,0.0013907248418336896,-0.0607,-0.0032,30,1156,0.5002488091930772
MIS12,0.613,0.0014276077092785493,-0.7202,-0.8893,30,1156,0.5002488091930772
FBXO4,-0.6821,0.0014302764016791043,-0.0697,-0.0044,30,1156,0.5002488091930772
YLPM1,-0.5519,0.0014545024078228585,-0.1896,-0.1026,30,1156,0.5002488091930772
C20orf144,-0.5278,0.0014681241608108856,-0.1133,-0.0542,30,1156,0.5002488091930772
MOS,-0.6628,0.0014846254117735795,-0.1891,-0.1047,30,1156,0.5002488091930772
DSPP,0.5118,0.0015323114641417996,0.0217,-0.0477,30,1156,0.5002488091930772
FBXO41,-0.5104,0.0015552366130419967,-0.2081,-0.1402,30,1156,0.5002488091930772
TAF15,-0.6094,0.0015843371358427525,-0.0822,0.006,30,1156,0.5002488091930772
RPL4,0.5608,0.0015902170611792653,-2.6559,-2.8946,30,1156,0.5002488091930772
RPL22L1,-0.5311,0.001665430762573528,-0.3853,-0.2566,30,1156,0.514876534546654
RBL1,-0.5472,0.0017089667146924954,-0.1224,-0.0447,30,1156,0.5193810535788328
SCAP,-0.5612,0.0017762361453186049,-1.4255,-1.0027,30,1156,0.5259727012117834
ZNFX1,0.4668,0.0017893221110879924,-0.0461,-0.1214,30,1156,0.5259727012117834
TNFRSF21,-0.6237,0.001862892449498197,0.0592,0.1242,30,1156,0.5353696250357409
PLOD2,-0.4958,0.0018937824712518612,0.0076,0.0648,30,1156,0.5353696250357409
RNF212,0.563,0.002000178361708579,0.0667,-0.0102,30,1156,0.5353696250357409
EGLN1,0.5835,0.002003817581810425,-0.0232,-0.2271,30,1156,0.5353696250357409
DCUN1D2,0.5584,0.002014771733612458,0.089,0.0298,30,1156,0.5353696250357409
NUFIP2,-0.5139,0.0020331508377710614,-0.2052,-0.1089,30,1156,0.5353696250357409
MYMK,0.528,0.0021505771115349647,0.062,0.0158,30,1156,0.5353696250357409
CFAP418,-0.6616,0.0021858151217135214,-0.0656,0.0204,30,1156,0.5353696250357409
C16orf95,0.4912,0.002225588652434077,-0.1013,-0.1663,30,1156,0.5353696250357409
ESS2,-0.4958,0.002237649398126765,-1.012,-0.8693,30,1156,0.5353696250357409
SLC25A39,-0.4388,0.0023279411850782483,-0.1578,-0.0987,30,1156,0.5353696250357409
TMEM119,0.5647,0.002336312808667089,-0.0541,-0.1208,30,1156,0.5353696250357409
UNC5A,0.449,0.0023405089507029277,0.1286,0.0798,30,1156,0.5353696250357409
CHMP4B,0.5584,0.002408592575647757,-0.8727,-1.2499,30,1156,0.5353696250357409
VWDE,-0.5545,0.002421558304276879,0.0841,0.1445,30,1156,0.5353696250357409
PCK1,0.5211,0.0024389453173793755,-0.0019,-0.0595,30,1156,0.5353696250357409
CYP2A13,0.5211,0.002443309885340147,-0.2411,-0.328,30,1156,0.5353696250357409
VPS13C,-0.5533,0.002465240134058463,-0.0924,-0.0315,30,1156,0.5353696250357409
INVS,0.4801,0.0025096418683237935,0.1368,0.0855,30,1156,0.5353696250357409
POLD3,-0.4786,0.0025593278596108813,-1.9048,-1.7357,30,1156,0.5353696250357409
SYF2,-0.6163,0.002614555506011231,-1.2001,-1.0057,30,1156,0.5353696250357409
NFYC,-0.4096,0.0026566888873966275,-0.9768,-0.8727,30,1156,0.5353696250357409
MYCBPAP,0.5019,0.0027042309426800063,-0.1532,-0.2155,30,1156,0.5353696250357409
PPM1N,0.5158,0.002742822912309887,-0.0596,-0.1373,30,1156,0.5353696250357409
ARIH2,-0.5539,0.002786839826683904,-0.0706,0.0525,30,1156,0.5353696250357409
APOL2,-0.4634,0.0028165418466114226,-0.0723,-0.018,30,1156,0.5353696250357409
MINPP1,-0.4649,0.002826506577368569,-0.1107,-0.0629,30,1156,0.5353696250357409
OLFM3,0.5587,0.002846532676828911,0.0124,-0.0599,30,1156,0.5353696250357409
CENATAC,-0.5822,0.0028565942302338546,-1.569,-1.3598,30,1156,0.5353696250357409
NHLH2,-0.4755,0.002922789685611333,-0.0998,-0.0438,30,1156,0.5353696250357409
GNGT2,-0.5957,0.002979891427686081,0.0698,0.1569,30,1156,0.5353696250357409
OR2C1,-0.6053,0.002981345790890266,-0.1352,-0.0306,24,1043,0.5353696250357409
MAGIX,-0.5682,0.002990382262899482,-0.0683,0.0172,30,1156,0.5353696250357409
KCNT2,-0.5994,0.0030755296717470387,-0.0629,0.0061,30,1156,0.5353696250357409
MDH1B,0.5592,0.0030755296717470387,0.083,0.0224,30,1156,0.5353696250357409
GBP5,0.5221,0.0030863271384734613,-0.0726,-0.1334,30,1156,0.5353696250357409
TRIP6,-0.5623,0.0031025881607586936,-0.2966,-0.2094,30,1156,0.5353696250357409
TSGA10,-0.4869,0.003129863540952386,-0.2363,-0.1715,30,1156,0.5353696250357409
POLN,0.674,0.0031408347668013823,0.0997,0.0259,30,1156,0.5353696250357409
G3BP2,-0.585,0.0031408347668013823,-0.1442,-0.0539,30,1156,0.5353696250357409
PSPC1,-0.6467,0.003157357350482656,-0.4384,-0.2999,30,1156,0.5353696250357409
NINJ2,0.5329,0.0031739591255686185,0.082,-0.003,30,1156,0.5353696250357409
PMF1,0.5487,0.0032074015943178214,-1.0754,-1.2134,30,1156,0.5353696250357409
CLASRP,-0.6204,0.0032524910609403102,-0.5532,-0.4182,30,1156,0.5353696250357409
TBC1D21,0.4477,0.003269547965135602,0.0872,0.0288,30,1156,0.5353696250357409
OR10G7,-0.5417,0.003306953744616118,0.0565,0.1133,24,1022,0.5353696250357409
RWDD2A,-0.4935,0.0033154321899795877,0.0156,0.0702,30,1156,0.5353696250357409
LRRC15,0.5057,0.0033327894377218215,-0.0781,-0.1562,30,1156,0.5353696250357409
CRYL1,-0.5715,0.0033385935518134946,0.0303,0.096,30,1156,0.5353696250357409
MRPL14,-0.5346,0.0033677524386640967,-0.6022,-0.4603,30,1156,0.5353696250357409
FMN2,-0.4386,0.0033736119698080237,0.0149,0.0542,30,1156,0.5353696250357409
PCYOX1L,-0.451,0.003414889298043623,-0.0057,0.0433,30,1156,0.5353696250357409
MBTPS1,-0.536,0.00344465402554793,-0.858,-0.636,30,1156,0.5353696250357409
NPFFR2,-0.449,0.003468635619443531,0.0092,0.0598,30,1156,0.5353696250357409
FOXO1,-0.2945,0.0034806833103691913,-0.1935,-0.1426,30,1156,0.5353696250357409
ADCK5,0.5303,0.0035170552308263167,0.0983,0.0013,30,1156,0.5353696250357409
DYNC1I2,-0.6004,0.0035231507308135313,-1.9846,-1.7691,30,1156,0.5353696250357409
CSPP1,-0.538,0.0036660270319384264,-0.1229,-0.0553,30,1156,0.5380469234603869
CD163,-0.6267,0.003685046494714449,-0.0537,0.0146,30,1156,0.5380469234603869
KRTAP6-1,-0.5571,0.0036876427437918364,0.0223,0.092,30,1155,0.5380469234603869
PDCD2,0.528,0.0036977759310306015,-1.0978,-1.4061,30,1156,0.5380469234603869
PLEKHD1,0.5881,0.0037041556288591898,0.0235,-0.0339,30,1156,0.5380469234603869
SART1,-0.6131,0.0037297746070278194,-1.3763,-1.1872,30,1156,0.5380469234603869
MSL3,0.5938,0.003755554549444101,0.0674,-0.0258,30,1156,0.5380469234603869
MFSD12,-0.4154,0.0038141525637088846,-0.0101,0.0476,30,1156,0.5380469234603869
CCDC77,0.5127,0.003833869086001484,0.011,-0.074,30,1156,0.5380469234603869
POM121,-0.7318,0.0038674185654812795,-0.3976,-0.2732,30,1135,0.5380469234603869
PRH2,-0.8578,0.003936721300652596,0.0057,0.1963,12,343,0.5380469234603869
CH25H,-0.5393,0.004022404910345493,-0.045,0.022,30,1156,0.5380469234603869
SEC24C,-0.5541,0.004084769766539389,-0.1098,-0.0328,30,1156,0.5380469234603869
IQCG,0.4845,0.004091753091380929,0.0649,0.0085,30,1156,0.5380469234603869
SURF4,0.4886,0.004091753091380929,-0.0625,-0.1764,30,1156,0.5380469234603869
CLPSL1,0.5023,0.00410575225550635,0.2151,0.1319,30,1156,0.5380469234603869
ARL13B,-0.5951,0.004240928245730948,-0.1441,-0.0538,30,1156,0.5380469234603869
SPATA31E1,-0.5473,0.004277165474890214,0.0092,0.0614,30,1156,0.5380469234603869
KIF15,0.4619,0.004284446527536541,-0.0985,-0.1852,30,1156,0.5380469234603869
HPSE2,-0.5422,0.004306357172525639,-0.1609,-0.0793,30,1156,0.5380469234603869
FNTB,-0.5226,0.004313683267313071,-1.1474,-0.9483,30,1156,0.5380469234603869
CCDC102A,-0.6015,0.0043283693681462,-0.1047,-0.0268,30,1156,0.5380469234603869
THAP6,-0.6567,0.0043504835270429774,-0.1488,-0.0647,30,1156,0.5380469234603869
HSPB8,-0.456,0.0043504835270429774,0.0381,0.0867,30,1156,0.5380469234603869
RASSF2,0.4027,0.004387568168718283,0.0775,0.0372,30,1156,0.5380469234603869
CCDC167,-0.3813,0.004387568168718283,-0.1203,-0.0798,30,1156,0.5380469234603869
PRKAA2,0.5298,0.004402482083236046,-0.0525,-0.1308,30,1156,0.5380469234603869
OR51G2,-0.5076,0.004421942382538698,0.0027,0.0553,24,1043,0.5380469234603869
CST11,-0.4257,0.004462598309672258,0.0381,0.0827,30,1156,0.5380469234603869
VEGFC,0.5476,0.004477743130274352,0.1181,0.0489,30,1156,0.5380469234603869
LAMTOR5,-0.4368,0.004531117448770665,-0.1724,-0.1237,30,1156,0.5380469234603869
DLST,-0.5217,0.00453878922069557,-0.4688,-0.3314,30,1156,0.5380469234603869
MORF4L2,0.476,0.004585067462024578,0.045,-0.0121,30,1156,0.5380469234603869
CENPV,-0.5385,0.004639598600549571,-0.1061,-0.0323,30,1156,0.5380469234603869
MORN3,-0.4171,0.004726477676613712,-0.0017,0.0532,30,1156,0.5380469234603869
NCBP3,0.5126,0.00474243117309182,0.0699,-0.0015,30,1156,0.5380469234603869
CDH13,0.4774,0.00474243117309182,0.1484,0.1006,30,1156,0.5380469234603869
NDP,-0.5289,0.004774484468106475,-0.0414,0.0185,30,1156,0.5380469234603869
OR52D1,-0.6512,0.004788602349217928,-0.0704,-0.0011,24,1043,0.5380469234603869
SLC1A7,0.5437,0.00479058452711225,0.025,-0.0383,30,1156,0.5380469234603869
PPIE,-0.4966,0.004806733701235329,-0.7565,-0.649,30,1156,0.5380469234603869
DCUN1D5,-0.5017,0.004831049839781511,-0.0674,0.0025,30,1156,0.5380469234603869
SFT2D3,-0.468,0.004831049839781511,-0.1802,-0.1176,30,1156,0.5380469234603869
SPANXN3,0.5516,0.004888220891591111,-0.0121,-0.0889,30,1156,0.5383981782253031
ADK,-0.4421,0.004912909584335481,-0.0974,-0.0413,30,1156,0.5383981782253031
NSL1,0.4631,0.004937711011464684,-0.7992,-0.9259,30,1156,0.5383981782253031
CDT1,-0.4737,0.00495430814830043,-1.8902,-1.7197,30,1156,0.5383981782253031
KDM2A,-0.4702,0.004996021946764638,-0.662,-0.5391,30,1156,0.5396606598038357
F7,0.479,0.005148834242521236,0.0187,-0.0444,30,1156,0.5450857851055054
LIPF,-0.4535,0.005148834242521236,-0.0477,-0.0,30,1156,0.5450857851055054
C21orf58,-0.5436,0.0051660715367706994,-0.1495,-0.0776,30,1156,0.5450857851055054
MDP1,-0.6108,0.005192025266294047,-0.1903,-0.0877,30,1156,0.5450857851055054
DRP2,0.5782,0.005200702655045691,0.0481,-0.0139,30,1156,0.5450857851055054
ALKBH7,-0.4891,0.005270594869247223,-0.1777,-0.1039,30,1156,0.5450857851055054
MBTPS2,-0.5054,0.005314707238972071,-0.7925,-0.614,30,1156,0.5450857851055054
FAM25A,-0.4228,0.005318694599860993,-0.3847,-0.3115,30,1135,0.5450857851055054
TNFRSF8,-0.5483,0.005332445354374558,-0.3275,-0.2452,30,1156,0.5450857851055054
MIS18BP1,-0.5011,0.005350236918106572,-1.1814,-1.0254,30,1156,0.5450857851055054
KCNH1,0.5642,0.0054490521895430594,0.0914,0.0307,30,1156,0.5457394467108123
PLVAP,0.4809,0.0054490521895430594,-0.0084,-0.0693,30,1156,0.5457394467108123
ZNF354B,0.5467,0.005485391516100951,0.1608,0.0889,30,1156,0.5457394467108123
ESPL1,-0.513,0.005540310737808305,-2.635,-2.3716,30,1156,0.5457394467108123
DNAAF9,0.3703,0.005540310737808305,0.0391,-0.0323,30,1156,0.5457394467108123
CNTNAP2,0.4445,0.005567955999017972,0.0667,0.0223,30,1156,0.5457394467108123
ZNF483,-0.5271,0.005577198709487336,0.0437,0.0995,30,1156,0.5457394467108123
CDK7,0.566,0.005605009963202374,-1.62,-1.8387,30,1156,0.5457394467108123
TRIP13,0.4615,0.00565164021095259,-0.2507,-0.3626,30,1156,0.5457394467108123
PICK1,0.4533,0.005661008147242825,-0.0262,-0.0753,30,1156,0.5457394467108123
CEMIP2,0.4055,0.005803217970907666,0.0317,-0.0219,30,1156,0.5508499065107465
GRK4,0.5865,0.005803217970907666,0.1117,0.0387,30,1156,0.5508499065107465
TRIM22,0.5676,0.005851332159279562,0.0992,0.0423,30,1156,0.5508499065107465
CD1C,0.4675,0.005880372990371203,0.0693,0.0127,30,1156,0.5508499065107465
TRNP1,-0.509,0.005899805653373675,-0.3298,-0.2509,30,1156,0.5508499065107465
GLCE,0.4634,0.005919296177526917,0.0105,-0.0574,30,1156,0.5508499065107465
DCAF4L2,-0.5516,0.005929063184238139,-0.111,-0.0486,30,1156,0.5508499065107465
DDX51,-0.5655,0.006027535024276727,-1.2562,-1.073,30,1156,0.557112012991268
ZNF497,0.5079,0.006127477839091247,0.1282,0.0656,30,1156,0.5574634168319399
VIL1,0.4745,0.006137553754629496,0.0069,-0.0515,30,1156,0.5574634168319399
EBF1,0.494,0.006147644589043532,0.0134,-0.1288,30,1156,0.5574634168319399
KCNQ4,-0.431,0.0062186997690067535,-0.1065,-0.0469,30,1156,0.5574634168319399
TADA2A,0.5036,0.00622891064524931,-0.4238,-0.5335,30,1156,0.5574634168319399
MYOZ2,0.5808,0.006249377692684104,0.0694,0.0111,30,1156,0.5574634168319399
LRRFIP1,-0.4645,0.006300810434827099,-0.0472,0.0077,30,1156,0.5574634168319399
KCNA6,0.4744,0.006321489988501478,0.1375,0.0895,30,1156,0.5574634168319399
LIPH,0.4704,0.006321489988501478,0.0984,0.0409,30,1156,0.5574634168319399
MTFP1,-0.4945,0.006342230608093009,-0.2425,-0.1831,30,1156,0.5574634168319399
OTULINL,0.4023,0.006415305926883527,0.097,0.055,30,1156,0.5584773301158804
MICAL2,0.5466,0.00644685516837151,0.0947,0.0398,30,1156,0.5584773301158804
YDJC,-0.3933,0.006499747536594219,0.001,0.0487,30,1156,0.5584773301158804
SLC45A3,-0.4164,0.0065103727330095805,-0.0711,-0.027,30,1156,0.5584773301158804
KRTAP4-5,-0.4685,0.006563733420019176,-0.1106,-0.0451,30,1156,0.5584773301158804
IQCE,0.4273,0.0065744526376934785,-0.0255,-0.081,30,1156,0.5584773301158804
ZNF8,0.4828,0.006693407273801193,0.0172,-0.0599,30,1156,0.5584773301158804
FAM209A,0.4959,0.006737140920982674,0.0962,0.0358,30,1156,0.5584773301158804
ZNF236,0.4253,0.0067591039140506345,-0.2009,-0.3002,30,1156,0.5584773301158804
EPG5,-0.3701,0.006792169071951314,-0.1049,-0.038,30,1156,0.5584773301158804
P3H2,0.5134,0.006814293193415331,0.1026,0.0497,30,1156,0.5584773301158804
INPP5A,0.4216,0.006814293193415331,-0.0099,-0.0797,30,1156,0.5584773301158804
SACS,0.5565,0.0068587358095677795,0.0151,-0.1003,30,1156,0.5584773301158804
SELENOS,0.659,0.0068587358095677795,0.0479,-0.0319,30,1156,0.5584773301158804
HSD3B1,0.5354,0.006881054631532159,-0.1068,-0.1843,30,1156,0.5584773301158804
GPX1,-0.4098,0.006903438681483945,-0.0439,0.0057,30,1156,0.5584773301158804
TMCO3,0.5902,0.00695968525885443,-0.0401,-0.1158,30,1156,0.5584773301158804
OLR1,-0.5464,0.006993630455194132,0.0054,0.0555,30,1156,0.5584773301158804
TRIB1,-0.35,0.00702772427208975,-0.1206,-0.0507,30,1156,0.5584773301158804
GSTM5,0.4023,0.007061967270399942,-0.0657,-0.1227,30,1156,0.5584773301158804
RHO,-0.4839,0.007084879092226696,-0.107,-0.0584,30,1156,0.5584773301158804
BTF3L4,0.4527,0.007107857633970411,-0.4927,-0.6171,30,1156,0.5584773301158804
YEATS2,0.4821,0.007177195254545756,-0.4333,-0.5483,30,1156,0.5584773301158804
AQP9,0.6062,0.00722375701269292,0.0098,-0.0584,30,1156,0.5584773301158804
SLITRK6,0.522,0.00725885604710581,0.1689,0.112,30,1156,0.5584773301158804
FMR1,-0.4465,0.0072705896887854,0.0544,0.1042,30,1156,0.5584773301158804
HBP1,-0.6426,0.00728234034759938,-0.0864,-0.0105,30,1156,0.5584773301158804
SH3RF1,0.4591,0.007329513579498788,0.1304,0.0852,30,1156,0.5584773301158804
DDX31,0.4548,0.007353202851729107,-0.1065,-0.1808,30,1156,0.5584773301158804
OR2A5,-0.5969,0.007357235984169392,-0.1235,-0.0523,24,1043,0.5584773301158804
LRG1,-0.4911,0.007365073226634408,-0.0298,0.0219,30,1156,0.5584773301158804
MSTN,0.5102,0.0073888655610036364,0.044,-0.0143,30,1156,0.5584773301158804
SOBP,-0.5023,0.007400787563321742,-0.058,0.0044,30,1156,0.5584773301158804
ZNF613,0.4829,0.007412726817666585,-0.0003,-0.0687,30,1156,0.5584773301158804
TEKTIP1,-0.4789,0.00748472584062184,-0.0147,0.0431,30,1156,0.5604793826499447
S100A12,0.4665,0.007520959999031998,-0.0943,-0.1531,30,1156,0.5604793826499447
RTL8C,-0.4058,0.0075330729584873485,0.0062,0.0673,30,1156,0.5604793826499447
ZNF638,-0.2999,0.007618354596815671,-0.323,-0.2588,30,1156,0.5629705241182252
C2orf68,-0.6058,0.0076306080810348035,-0.3281,-0.2385,30,1156,0.5629705241182252
NXN,0.4688,0.007667474603674217,0.062,0.0035,30,1156,0.5629705241182252
KIF16B,-0.5423,0.007692140896155552,-0.0366,0.0217,30,1156,0.5629705241182252
PARP3,-0.5082,0.007779033936370206,-0.116,-0.051,30,1156,0.5670156809473746
FGF10,-0.5459,0.007841637784438738,-0.023,0.053,30,1156,0.569264806124579
TMCO1,0.6698,0.007948486582365577,0.344,0.2246,12,343,0.570817200693807
OR6P1,-0.4025,0.008063298344310353,-0.0493,-0.0086,24,1043,0.570817200693807
GATD3,-0.4442,0.008070765665409221,-0.1337,-0.0663,30,1156,0.570817200693807
SLC30A4,-0.4275,0.008083668981114246,-0.0147,0.0318,30,1156,0.570817200693807
DRC3,-0.613,0.008148462986254084,-0.0404,0.0223,30,1156,0.570817200693807
CSF3,-0.3377,0.008213721451413575,-0.1663,-0.1222,30,1156,0.570817200693807
ACTRT2,-0.4302,0.008266264549752177,0.0442,0.0933,30,1156,0.570817200693807
RHNO1,-0.6255,0.008279447226968818,-0.1782,-0.0825,30,1156,0.570817200693807
DHRS1,-0.4832,0.008279447226968818,-0.1843,-0.123,30,1156,0.570817200693807
ALKAL1,-0.5207,0.008319108192130095,-0.0941,-0.0319,30,1156,0.570817200693807
PIGS,-0.461,0.008412312178683769,-0.3819,-0.2989,30,1156,0.570817200693807
GRM6,0.5315,0.008452541846860652,0.0306,-0.0314,30,1156,0.570817200693807
TRNAU1AP,-0.4032,0.008479457123611313,-0.4362,-0.332,30,1156,0.570817200693807
PNN,-0.4949,0.00849294348115937,-0.9254,-0.8021,30,1156,0.570817200693807
DOLPP1,0.3999,0.008533517710218161,-0.1839,-0.2867,30,1156,0.570817200693807
AMBRA1,-0.4458,0.008574265164453273,-0.2733,-0.0852,30,1156,0.570817200693807
PNMT,-0.331,0.008587886252899172,-0.1665,-0.1135,30,1156,0.570817200693807
CAV3,-0.4223,0.008601526682275,0.0363,0.0846,30,1156,0.570817200693807
LNP1,-0.3854,0.008656282279022808,-0.0826,-0.0416,30,1156,0.570817200693807
PI4K2B,-0.4724,0.008697553209103034,-0.0296,0.0251,30,1156,0.570817200693807
PLEKHF2,-0.4986,0.008725164770101582,-0.1057,-0.0181,30,1156,0.570817200693807
ZNF785,0.3483,0.008738999903856345,-0.0759,-0.1204,30,1156,0.570817200693807
EXOSC10,-0.4447,0.008780623002627948,-0.8395,-0.7258,30,1156,0.570817200693807
EPDR1,-0.5616,0.008836395982307125,0.0233,0.0853,30,1156,0.570817200693807
SLC29A4,0.4339,0.008836395982307125,-0.0314,-0.0954,30,1156,0.570817200693807
GAPVD1,0.4029,0.008836395982307125,0.0151,-0.0549,30,1156,0.570817200693807
RBM39,-0.5352,0.008864400978577177,-2.1186,-1.9242,30,1156,0.570817200693807
WIPF3,0.356,0.008864400978577177,0.0221,-0.0191,30,1156,0.570817200693807
ZSCAN32,-0.4449,0.008878433186876943,-0.0623,-0.0026,30,1156,0.570817200693807
IRF4,0.3806,0.008892485233843749,-0.0738,-0.2322,30,1156,0.570817200693807
SLC25A35,-0.4515,0.008934760646315031,-0.0146,0.0342,30,1156,0.570817200693807
APOD,0.4278,0.008948892287629923,0.0316,-0.0204,30,1156,0.570817200693807
SPATA31A3,-0.4526,0.008958094371842031,-0.1719,-0.1018,24,1022,0.570817200693807
ST6GALNAC5,-0.4897,0.008963043887563204,-0.026,0.0299,30,1156,0.570817200693807
KCNC3,-0.5339,0.00897721547017197,-0.077,-0.0218,30,1156,0.570817200693807
GBX1,0.4103,0.00901985035495727,0.0933,0.0475,30,1156,0.5715015431616213
CCDC25,0.4898,0.009076978088833856,0.0086,-0.0606,30,1156,0.573096106024225
GPR21,-0.3542,0.009148841897445865,0.0441,0.0836,30,1156,0.5743045365532772
SPAM1,0.5182,0.009177729332777478,0.1187,0.0596,30,1156,0.5743045365532772
RBM43,0.4329,0.00919220355757016,0.0664,0.0077,30,1156,0.5743045365532772
MIER1,-0.4477,0.00926488073009098,-0.1081,-0.0495,30,1156,0.575745023777515
CALN1,0.4335,0.009279477545686345,-0.0954,-0.1559,30,1156,0.575745023777515
SBDS,0.5184,0.009323391196358844,-1.7682,-2.1013,30,1156,0.5758393623586523
TERF2,0.4642,0.009345226392636652,-0.86,-0.9908,24,1043,0.5758393623586523
PELO,-0.8244,0.009411775131322218,-1.3715,-0.9563,30,1156,0.5777944743299367
TIGD5,-0.5835,0.009441402095737631,-0.2012,-0.092,30,1156,0.5777944743299367
CLK3,-0.5799,0.009500905692968267,-0.148,-0.0569,30,1156,0.5785992705854305
ANGPT4,-0.3674,0.009545752633867678,0.2018,0.2486,30,1156,0.5785992705854305
RRP1B,0.4406,0.009666268699415793,0.0864,0.0325,30,1156,0.5785992705854305
C3orf18,0.4301,0.009788139258717582,0.0347,-0.0101,30,1156,0.5785992705854305
NR1I2,0.4708,0.009803468959133315,0.0939,0.0141,30,1156,0.5785992705854305
ERCC4,0.4585,0.009818820050678002,-0.2069,-0.2969,30,1156,0.5785992705854305
DUSP23,-0.524,0.009849586508649371,0.0181,0.0772,30,1156,0.5785992705854305
MRPS30,-0.4071,0.009880438835850882,-0.4608,-0.3601,30,1156,0.5785992705854305
TMPRSS11A,-0.4301,0.009911377235868449,-0.081,-0.0305,30,1156,0.5785992705854305
H3C2,0.5657,0.009942401912654898,-0.0473,-0.1347,30,1156,0.5785992705854305
PGAP4,-0.541,0.009973513070530375,0.0791,0.1354,30,1156,0.5785992705854305
