gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
C7,-0.0771,0.3981769534924775,0.136,0.1443,80,1106,0.8420906049998016
TMTC1,0.1372,0.3981769534924775,0.0697,0.0532,80,1106,0.8420906049998016
KLK7,-0.0615,0.3981769534924775,0.0679,0.0742,80,1106,0.8420906049998016
ENAH,0.1175,0.39831837685212423,-0.0084,-0.0332,75,1090,0.8420906049998016
FER1L6,0.0881,0.3983657264010453,0.0554,0.0435,80,1106,0.8420906049998016
MCCC2,-0.1306,0.3983657264010453,-0.0152,0.0006,80,1106,0.8420906049998016
TGM4,-0.1168,0.3983657264010453,-0.0113,-0.0001,80,1106,0.8420906049998016
BCAR1,0.0652,0.3983657264010453,-0.2188,-0.2336,80,1106,0.8420906049998016
TSHZ1,-0.0665,0.3983657264010453,0.1172,0.1243,80,1106,0.8420906049998016
BBS4,-0.0742,0.3983657264010453,0.0906,0.0997,80,1106,0.8420906049998016
CNST,0.1271,0.39855455320683997,0.1797,0.1659,80,1106,0.8422000445172048
SLC2A5,-0.0968,0.39855455320683997,-0.0457,-0.0319,80,1106,0.8422000445172048
DNAAF5,0.0779,0.39855455320683997,-0.2004,-0.2204,80,1106,0.8422000445172048
ACRBP,-0.1488,0.39893236848532565,-0.0455,-0.0282,80,1106,0.8426120775695438
PLEKHM2,-0.1071,0.39893236848532565,-0.1235,-0.1084,80,1106,0.8426120775695438
DDX17,0.0937,0.39893236848532565,-0.2035,-0.2186,80,1106,0.8426120775695438
SDR9C7,-0.082,0.39893236848532565,-0.0863,-0.0773,80,1106,0.8426120775695438
SGK2,-0.0989,0.3991213569455889,0.0454,0.0566,80,1106,0.8426250819161626
CWF19L2,-0.1144,0.3991213569455889,-0.5885,-0.5627,80,1106,0.8426250819161626
GNB1,0.0946,0.3991213569455889,-0.1463,-0.166,80,1106,0.8426250819161626
TROAP,-0.0574,0.3991213569455889,-0.258,-0.2481,80,1106,0.8426250819161626
SCCPDH,0.0851,0.3994994954769816,0.1405,0.1311,80,1106,0.8429407347050654
LPCAT4,0.1571,0.3994994954769816,-0.0411,-0.0586,80,1106,0.8429407347050654
GEMIN6,0.1471,0.3994994954769816,-0.853,-0.9003,80,1106,0.8429407347050654
ARSH,-0.1077,0.3994994954769816,0.0911,0.1009,80,1106,0.8429407347050654
CCT6A,-0.1272,0.3994994954769816,-1.3983,-1.3594,80,1106,0.8429407347050654
SCO2,0.0824,0.3996886455355989,-0.1336,-0.1519,80,1106,0.843146833785189
RIC8B,-0.0664,0.3996886455355989,0.1019,0.11,80,1106,0.843146833785189
PSD2,-0.0958,0.3998778494477986,0.0548,0.0656,80,1106,0.8431600314045713
CDH19,0.0832,0.3998778494477986,0.0911,0.0751,80,1106,0.8431600314045713
ANHX,0.092,0.3998778494477986,-0.036,-0.0512,80,1106,0.8431600314045713
HFM1,-0.0917,0.3998778494477986,-0.0551,-0.0435,80,1106,0.8431600314045713
PNPLA5,0.0574,0.40006710720728933,0.0802,0.0701,80,1106,0.8434626168076829
PCDH19,-0.1465,0.40025641880776575,-0.0473,-0.0293,80,1106,0.8436687720925179
ANP32A,0.1106,0.40025641880776575,-0.092,-0.1079,80,1106,0.8436687720925179
PDZK1IP1,-0.1455,0.40044578424290833,-0.2826,-0.26,80,1106,0.8437784926869374
TCF4,-0.0572,0.40044578424290833,0.0483,0.0569,80,1106,0.8437784926869374
NIPA2,-0.108,0.40044578424290833,-0.1603,-0.1461,80,1106,0.8437784926869374
POLR3H,0.121,0.4006352035063835,-1.9168,-1.9739,80,1106,0.8438882514442618
AP3D1,0.1279,0.4006352035063835,-0.03,-0.0505,80,1106,0.8438882514442618
TMEM168,0.0588,0.4006352035063835,0.1417,0.1352,80,1106,0.8438882514442618
MAP3K5,0.0197,0.4008246765918434,0.0397,0.0369,80,1106,0.8441908960322899
WDR49,-0.1791,0.4009727050909915,0.1718,0.2053,27,328,0.8443006899716875
CSTF3,0.0868,0.40101420349292627,-1.0486,-1.0701,80,1106,0.8443006899716875
SLC28A2,0.0334,0.40101420349292627,-0.0288,-0.033,80,1106,0.8443006899716875
C6orf89,0.0466,0.4012037842032563,-0.1242,-0.1302,80,1106,0.8445069378610448
BPIFB2,0.0771,0.4012037842032563,-0.0163,-0.025,80,1106,0.8445069378610448
GH2,-0.1029,0.4013934187164435,-0.1242,-0.1085,80,1106,0.844548050299061
CYRIA,-0.0324,0.4015831070260836,0.1436,0.1481,80,1106,0.844548050299061
DIXDC1,-0.1458,0.4015831070260836,-0.0525,-0.0342,80,1106,0.844548050299061
P2RX1,0.1174,0.4015831070260836,-0.0178,-0.033,80,1106,0.844548050299061
EBF1,0.0899,0.4015831070260836,-0.101,-0.127,80,1106,0.844548050299061
PDE3A,-0.0919,0.4017728491257583,0.0459,0.0582,80,1106,0.844548050299061
ALMS1,0.0718,0.4017728491257583,-0.0581,-0.0664,80,1106,0.844548050299061
RNF113B,0.064,0.40196264500903534,0.0397,0.0318,80,1106,0.844548050299061
FAM216A,-0.1716,0.40196264500903534,-0.0139,0.008,80,1106,0.844548050299061
GIPC3,0.0796,0.40196264500903534,-0.0864,-0.0963,80,1106,0.844548050299061
CD59,-0.0599,0.40196264500903534,0.092,0.0986,80,1106,0.844548050299061
CCNL2,-0.1087,0.40215249466946823,-0.2216,-0.2016,80,1106,0.844548050299061
NOL8,0.1445,0.40215249466946823,-0.7664,-0.8008,80,1106,0.844548050299061
RNPS1,-0.1071,0.40215249466946823,-1.105,-1.0702,80,1106,0.844548050299061
SIRT7,0.0713,0.40234239810059624,-0.1034,-0.1165,80,1106,0.844548050299061
PGR,-0.0643,0.40234239810059624,0.0345,0.0422,80,1106,0.844548050299061
TOB2,-0.1154,0.40234239810059624,0.1277,0.1453,80,1106,0.844548050299061
MRPL16,-0.1077,0.40234239810059624,-0.6318,-0.5991,80,1106,0.844548050299061
CDC42BPG,0.0215,0.40234239810059624,-0.1419,-0.1451,80,1106,0.844548050299061
ADAM21,-0.0484,0.40234239810059624,-0.0489,-0.042,80,1106,0.844548050299061
HRG,0.1277,0.40234239810059624,0.04,0.0244,80,1106,0.844548050299061
IKBKB,0.1108,0.40234239810059624,-0.0659,-0.0874,80,1106,0.844548050299061
ARID1A,0.0964,0.402532355295945,-0.2319,-0.2617,80,1106,0.844548050299061
NPY,-0.1054,0.402532355295945,-0.099,-0.0876,80,1106,0.844548050299061
NAT10,-0.0226,0.402532355295945,-1.1421,-1.136,80,1106,0.844548050299061
TPPP2,0.0903,0.40272236624902524,0.0898,0.0802,80,1106,0.844548050299061
SLIT3,0.072,0.40272236624902524,0.1167,0.1071,80,1106,0.844548050299061
PRAME,-0.1088,0.40272236624902524,-0.0143,-0.0009,80,1106,0.844548050299061
NDUFB2,0.1293,0.4029124309533343,-0.2793,-0.313,80,1106,0.844548050299061
HOXD4,-0.082,0.403102549402355,-0.0838,-0.0742,80,1106,0.844548050299061
CCDC125,-0.0876,0.403102549402355,-0.0941,-0.0826,80,1106,0.844548050299061
BLTP1,-0.0617,0.403102549402355,-0.0606,-0.0523,80,1106,0.844548050299061
HPCAL4,0.06,0.403102549402355,-0.1288,-0.1377,80,1106,0.844548050299061
SMG8,0.1567,0.403102549402355,-0.3219,-0.35,80,1106,0.844548050299061
PABPC1L,0.0157,0.403102549402355,0.0116,0.0101,80,1106,0.844548050299061
PFDN5,0.0791,0.403102549402355,-0.7129,-0.7359,80,1106,0.844548050299061
CXADR,0.1373,0.40316424984477517,-0.1697,-0.2003,27,328,0.844548050299061
NDUFB7,0.1322,0.4032927215895562,-0.4862,-0.5239,80,1106,0.844548050299061
ARHGAP39,0.0993,0.4032927215895562,0.0284,0.0157,80,1106,0.844548050299061
GRM4,-0.0476,0.4032927215895562,0.0536,0.0591,80,1106,0.844548050299061
RBM19,-0.0907,0.4034829475083924,-0.8872,-0.8674,80,1106,0.844548050299061
MORC3,-0.0335,0.40367322715230425,0.0308,0.0349,80,1106,0.844548050299061
FOXJ1,0.1087,0.40367322715230425,0.0107,-0.006,80,1106,0.844548050299061
SLBP,-0.1483,0.40367322715230425,-0.5296,-0.4959,80,1106,0.844548050299061
SIRT2,0.1188,0.40367322715230425,-0.1195,-0.1354,80,1106,0.844548050299061
HOXD12,-0.1076,0.40386356051471806,-0.1513,-0.1388,80,1106,0.844548050299061
YBX1,-0.1157,0.40386356051471806,-1.3653,-1.3219,80,1106,0.844548050299061
DACT3,0.0145,0.40386356051471806,-0.1368,-0.139,80,1106,0.844548050299061
GJA8,0.0363,0.40386356051471806,0.0146,0.0092,80,1106,0.844548050299061
NFRKB,0.117,0.40405394758904634,-0.5005,-0.5357,80,1106,0.844548050299061
UTP11,0.1472,0.40405394758904634,-0.7952,-0.8275,80,1106,0.844548050299061
CA7,0.0841,0.40405394758904634,-0.1339,-0.1456,80,1106,0.844548050299061
ADAMTS1,-0.1056,0.40405394758904634,-0.0349,-0.0202,80,1106,0.844548050299061
TEX51,-0.3751,0.4041094847674541,0.05,0.1129,6,39,0.844548050299061
UGT1A6,-0.2122,0.4041094847674541,-0.0403,-0.0115,6,39,0.844548050299061
INPP5D,-0.3534,0.4041094847674541,0.1942,0.2645,6,39,0.844548050299061
FBLL1,-0.1682,0.4041094847674541,0.0604,0.0833,6,39,0.844548050299061
CCDC163,0.0923,0.4041094847674541,-0.1334,-0.1472,6,39,0.844548050299061
REELD1,-0.2668,0.4041094847674541,0.2671,0.3426,6,39,0.844548050299061
ZNF735,0.2704,0.4041094847674541,-0.1517,-0.204,6,39,0.844548050299061
CLEC20A,0.4782,0.4041094847674541,0.0637,-0.0321,6,39,0.844548050299061
VSIG10L2,0.5129,0.4041094847674541,0.2603,0.2031,6,39,0.844548050299061
PLCD3,-0.4947,0.4041094847674541,0.2665,0.3559,6,39,0.844548050299061
UBN2,0.0809,0.4042443883686869,-0.0795,-0.0896,80,1106,0.8446384789274333
NFATC2,-0.029,0.4042443883686869,0.0094,0.0131,80,1106,0.8446384789274333
COL15A1,-0.1149,0.4046254310174272,-0.0342,-0.0189,80,1106,0.8452430391848464
TREX2,-0.0973,0.4046254310174272,-0.0007,0.0087,80,1106,0.8452430391848464
MYPOP,-0.0911,0.40481603287325263,-0.1137,-0.1017,80,1106,0.845368919927373
GAS7,0.1355,0.40481603287325263,-0.0412,-0.0567,80,1106,0.845368919927373
MPPE1,0.1069,0.4050066884078415,-0.2185,-0.2387,80,1106,0.845368919927373
LRRC58,0.0693,0.4050066884078415,-0.0218,-0.0292,80,1106,0.845368919927373
RPS6KC1,0.0983,0.4050066884078415,-0.0589,-0.0705,80,1106,0.845368919927373
LIMCH1,0.0296,0.4050066884078415,0.0624,0.0589,80,1106,0.845368919927373
NLRP3,0.0874,0.4050066884078415,0.0786,0.0677,80,1106,0.845368919927373
FAM185A,0.1021,0.40519739761452134,-0.1918,-0.2136,80,1106,0.845671235709691
OR5W2,0.1072,0.4053713806800715,0.0298,0.0183,73,994,0.8459233530602117
WDR83OS,-0.0483,0.4054907159131458,-0.3033,-0.2942,75,1090,0.8459233530602117
ZNF628,-0.0943,0.4055789770173933,-0.0432,-0.0315,80,1106,0.8459233530602117
LRRFIP2,-0.1173,0.4055789770173933,0.1017,0.1148,80,1106,0.8459233530602117
ABCB8,-0.0831,0.4055789770173933,0.0503,0.0607,80,1106,0.8459233530602117
OR52B2,-0.126,0.4055935187252081,-0.0029,0.0092,73,994,0.8459233530602117
C16orf54,0.1262,0.4057698472001695,-0.0353,-0.0499,80,1106,0.846099664419763
DTX4,-0.0766,0.4057698472001695,-0.0129,-0.0039,80,1106,0.846099664419763
AMZ2,0.044,0.4059607710282047,0.0176,0.012,80,1106,0.846114959175235
IFNA16,-0.1323,0.4059607710282047,0.0858,0.1,80,1106,0.846114959175235
PINX1,0.1326,0.4059607710282047,-0.0993,-0.1215,80,1106,0.846114959175235
ENOPH1,0.0678,0.4059607710282047,0.0632,0.0552,80,1106,0.846114959175235
OR10G3,-0.0747,0.40603801293629926,-0.047,-0.0372,73,994,0.8461802813114038
SPMAP2L,0.0592,0.4061517484947561,-0.1097,-0.1177,80,1106,0.8463216325874114
SLC1A6,0.0994,0.4063427795930661,0.007,-0.0059,80,1106,0.8465283243076249
NSMAF,0.1061,0.4063427795930661,-0.0566,-0.0695,80,1106,0.8465283243076249
TMEM14A,0.1292,0.40653386431636274,0.1365,0.1224,80,1106,0.8466393796511689
MLF1,0.0824,0.40653386431636274,0.0604,0.0515,80,1106,0.8466393796511689
RPL28,0.0842,0.40653386431636274,-0.8727,-0.8972,80,1106,0.8466393796511689
RPL24,0.126,0.4067250026578608,-2.1083,-2.1652,80,1106,0.8466704342719369
FBL,0.142,0.4067250026578608,-1.3197,-1.3707,80,1106,0.8466704342719369
MAPK3,-0.0121,0.4067250026578608,-0.0918,-0.0899,80,1106,0.8466704342719369
RPS15A,0.1078,0.40691619461076,-2.6757,-2.7262,80,1106,0.8466704342719369
EDF1,0.1495,0.40691619461076,-0.0561,-0.0911,80,1106,0.8466704342719369
USP1,-0.1089,0.40691619461076,-0.294,-0.2666,80,1106,0.8466704342719369
MCUB,0.127,0.40691619461076,0.1983,0.1836,80,1106,0.8466704342719369
HIVEP1,0.0576,0.40691619461076,0.0384,0.0302,80,1106,0.8466704342719369
TAF1C,0.035,0.4071074401682462,-1.3343,-1.3479,80,1106,0.8466861077957601
SLC4A5,-0.1213,0.4071074401682462,-0.3905,-0.3702,80,1106,0.8466861077957601
SLC9A1,0.0201,0.4071074401682462,0.0233,0.0207,80,1106,0.8466861077957601
PPP2CB,0.1381,0.4071074401682462,0.0483,0.0331,80,1106,0.8466861077957601
RAB33B,-0.0458,0.40729873932349137,0.1042,0.1099,80,1106,0.8467973677036836
SCARF2,-0.0556,0.40729873932349137,-0.1292,-0.1169,80,1106,0.8467973677036836
TOX3,-0.3067,0.40729873932349137,-0.0219,0.0169,80,1106,0.8467973677036836
ATP1B1,-0.1175,0.4074900920696526,-0.1264,-0.1115,80,1106,0.8470041546176622
CLDN4,0.1057,0.4074900920696526,0.0344,0.0192,80,1106,0.8470041546176622
INHBB,-0.1635,0.407681498399874,-0.0043,0.0188,80,1106,0.8471313639471373
ZNF804B,0.0584,0.40787295830728454,-0.0198,-0.0253,80,1106,0.8471313639471373
CYP2A7,-0.0832,0.40787295830728454,0.1008,0.1106,80,1106,0.8471313639471373
PLCL1,-0.0353,0.40787295830728454,0.1163,0.12,80,1106,0.8471313639471373
MIER1,0.1027,0.40787295830728454,-0.0385,-0.0519,80,1106,0.8471313639471373
THOC3,0.1096,0.40787295830728454,-1.529,-1.5719,80,1106,0.8471313639471373
TSBP1,-0.1228,0.40787295830728454,0.0515,0.0657,80,1106,0.8471313639471373
GUCY1A2,-0.0406,0.4082560388261187,0.1305,0.1354,80,1106,0.8477359851046968
SYCE1L,-0.118,0.4082560388261187,-0.0559,-0.0371,80,1106,0.8477359851046968
CHD4,0.1458,0.4084476594237305,-1.0991,-1.1491,80,1106,0.8477519254082946
TMEM225,-0.0943,0.4084476594237305,0.1088,0.1203,80,1106,0.8477519254082946
SLAMF1,0.0645,0.4084476594237305,-0.0839,-0.0921,80,1106,0.8477519254082946
CLDN23,-0.1032,0.4084476594237305,0.0973,0.1135,80,1106,0.8477519254082946
NPM2,0.0801,0.4086393335709063,0.0631,0.0552,80,1106,0.84805427382412
SIM1,-0.1555,0.40883106126070534,-0.0228,-0.003,80,1106,0.8481025941456498
WNT2,-0.0561,0.40883106126070534,-0.0078,-0.0018,80,1106,0.8481025941456498
GALNT14,0.1056,0.40883106126070534,-0.0107,-0.0225,80,1106,0.8481025941456498
CHCHD7,0.0444,0.40902284248617105,0.0874,0.0804,80,1106,0.8481025941456498
CRTAC1,0.0994,0.40902284248617105,-0.0102,-0.0213,80,1106,0.8481025941456498
GLT8D1,0.0637,0.4092146772403339,-0.0524,-0.0604,80,1106,0.8481025941456498
ITGAX,-0.0036,0.4092146772403339,-0.0071,-0.0067,80,1106,0.8481025941456498
SNX15,0.097,0.4092146772403339,-0.1024,-0.114,80,1106,0.8481025941456498
TBK1,0.0249,0.4092146772403339,-0.0113,-0.0148,80,1106,0.8481025941456498
MYMK,0.1065,0.4092146772403339,0.0257,0.0163,80,1106,0.8481025941456498
FBXL16,-0.0608,0.4092146772403339,-0.0534,-0.0456,80,1106,0.8481025941456498
RAD54L2,0.1169,0.4092146772403339,-0.1697,-0.1939,80,1106,0.8481025941456498
LMTK2,-0.1167,0.4094065655162097,-0.1004,-0.0813,80,1106,0.8483095465090846
PCK2,0.0691,0.4094065655162097,-0.0516,-0.0585,80,1106,0.8483095465090846
GOLT1B,-0.0317,0.40959850730680014,-0.2383,-0.2305,80,1106,0.8483258602629885
ALX4,-0.1031,0.40959850730680014,-0.0433,-0.0308,80,1106,0.8483258602629885
ALDH1A3,0.1316,0.40959850730680014,0.1891,0.1719,80,1106,0.8483258602629885
OBSCN,0.1303,0.40959850730680014,0.1504,0.1374,80,1106,0.8483258602629885
FAM229B,-0.1154,0.40979050260509275,0.0332,0.045,80,1106,0.8486281639547163
TAF7,-0.1044,0.4099825514040607,-0.9081,-0.8812,80,1106,0.8486445469496811
IMPA1,-0.1137,0.4099825514040607,-0.0705,-0.0568,80,1106,0.8486445469496811
PLXNC1,-0.086,0.4099825514040607,-0.0417,-0.0331,80,1106,0.8486445469496811
TNFAIP1,0.1089,0.4099825514040607,0.0041,-0.0077,80,1106,0.8486445469496811
MRPS26,0.0685,0.4101746536966633,-0.4569,-0.4755,80,1106,0.8486610259144768
AP3S1,0.0669,0.4101746536966633,-0.2293,-0.2402,80,1106,0.8486610259144768
RBM22,-0.098,0.4101746536966633,-1.8938,-1.8565,80,1106,0.8486610259144768
STX17,-0.0854,0.4101746536966633,0.1116,0.12,80,1106,0.8486610259144768
GRIN2A,-0.083,0.41036680947584536,-0.1369,-0.1272,80,1106,0.8489633186721142
ANKRD31,-0.1338,0.4105590187345376,-0.2301,-0.2119,80,1106,0.8489798665587438
CXCL2,0.1094,0.4105590187345376,-0.187,-0.2022,80,1106,0.8489798665587438
ECT2,0.0651,0.4105590187345376,-1.1172,-1.1418,80,1106,0.8489798665587438
TCHHL1,0.0272,0.4105590187345376,-0.0583,-0.0615,80,1106,0.8489798665587438
CENPK,-0.0537,0.41075128146565676,-1.5905,-1.569,80,1106,0.8491420915385552
TNIP3,-0.1346,0.41075128146565676,-0.0631,-0.0465,80,1106,0.8491420915385552
SHISA3,-0.0948,0.410943597662105,0.0654,0.0791,80,1106,0.8491420915385552
C1orf94,0.0803,0.410943597662105,0.1252,0.1169,80,1106,0.8491420915385552
NKX6-1,-0.1296,0.4111359673167706,0.0825,0.0963,80,1106,0.8491420915385552
JAG1,-0.0811,0.4111359673167706,-0.0578,-0.0421,80,1106,0.8491420915385552
RTL8C,-0.1037,0.4111359673167706,0.0512,0.0668,80,1106,0.8491420915385552
C5orf52,0.0619,0.4111359673167706,-0.0143,-0.0225,80,1106,0.8491420915385552
FAM120B,0.0671,0.4111359673167706,0.0808,0.0742,80,1106,0.8491420915385552
GALP,-0.1109,0.4111359673167706,-0.3082,-0.2885,80,1106,0.8491420915385552
RCCD1,0.1125,0.41132839042252767,0.1011,0.0813,80,1106,0.8491420915385552
ENPP3,-0.0623,0.41132839042252767,-0.052,-0.046,80,1106,0.8491420915385552
YBX3,-0.0937,0.41132839042252767,-0.2372,-0.2252,80,1106,0.8491420915385552
IL12B,0.1044,0.41132839042252767,0.1347,0.1234,80,1106,0.8491420915385552
C5AR1,-0.1444,0.41132839042252767,0.0226,0.0379,80,1106,0.8491420915385552
SESTD1,0.0681,0.4115208669722358,0.0003,-0.006,80,1106,0.8493662122800343
ZNF600,0.0054,0.41171339695874076,0.0693,0.0686,80,1106,0.8493662122800343
RIBC1,-0.011,0.41171339695874076,0.0251,0.0264,80,1106,0.8493662122800343
PRC1,-0.1427,0.41171339695874076,-1.5894,-1.536,80,1106,0.8493662122800343
SASH3,-0.0383,0.41171339695874076,0.1253,0.1299,80,1106,0.8493662122800343
PLCH2,0.1565,0.41171339695874076,0.0642,0.0485,80,1106,0.8493662122800343
EDIL3,0.116,0.412098617213452,-0.0931,-0.1088,80,1106,0.8499706878865504
ACAD11,-0.1033,0.412098617213452,0.0176,0.0266,80,1106,0.8499706878865504
ANO6,-0.1869,0.4122913074672786,-0.039,-0.0204,80,1106,0.8500827931058361
MYO10,0.1099,0.4122913074672786,-0.0491,-0.0652,80,1106,0.8500827931058361
ZNF548,-0.0318,0.4122913074672786,0.0543,0.0575,80,1106,0.8500827931058361
TBX3,0.1404,0.41248405112914244,-0.0792,-0.1074,80,1106,0.8501170741329935
HDHD2,0.0462,0.41248405112914244,0.1771,0.1721,80,1106,0.8501170741329935
SSH3,0.1114,0.4126768481918177,-0.0371,-0.0518,80,1106,0.8501170741329935
AK1,0.1505,0.4126768481918177,-0.1808,-0.2021,80,1106,0.8501170741329935
TTPAL,-0.1625,0.4126768481918177,-0.0408,-0.0227,80,1106,0.8501170741329935
DGKZ,0.0795,0.4126768481918177,-0.1034,-0.1164,80,1106,0.8501170741329935
MEP1B,0.0489,0.4126768481918177,0.0755,0.0704,80,1106,0.8501170741329935
VAMP8,0.0836,0.4126768481918177,-0.0657,-0.0768,80,1106,0.8501170741329935
TNK1,-0.1005,0.4128696986480652,0.0037,0.014,80,1106,0.8502293224505231
IQUB,-0.002,0.4128696986480652,0.1458,0.146,80,1106,0.8502293224505231
KRT79,-0.1223,0.4128696986480652,-0.1794,-0.1624,80,1106,0.8502293224505231
EPCIP,0.1013,0.41306260249063087,0.0923,0.0793,80,1106,0.8505315622601117
SMIM2,0.0709,0.4132555597122467,0.0819,0.0735,80,1106,0.8507388323054459
ZDHHC7,-0.0821,0.4132555597122467,-0.1551,-0.1427,80,1106,0.8507388323054459
BCL2L12,0.1255,0.4135498221472047,-0.1674,-0.1839,75,1090,0.8511534242267397
KLHDC4,0.1077,0.41364163426348577,-0.1334,-0.1478,80,1106,0.8511534242267397
KRTAP15-1,-0.1291,0.41364163426348577,-0.1407,-0.1237,80,1106,0.8511534242267397
CHD9,0.0625,0.41364163426348577,0.0289,0.0204,80,1106,0.8511534242267397
MBTPS2,0.1118,0.4138347515785017,-0.5815,-0.6211,80,1106,0.8512657493137333
TMEM38A,0.0968,0.4138347515785017,-0.1238,-0.1366,80,1106,0.8512657493137333
ALS2,0.1283,0.4138347515785017,0.0658,0.0548,80,1106,0.8512657493137333
GCNA,0.0743,0.41395525119933696,-0.0353,-0.0454,75,1090,0.8513781089298634
MED4,-0.0385,0.4140279222433537,-1.2524,-1.241,80,1106,0.8513781089298634
TRMT10A,-0.0448,0.4140279222433537,-0.0577,-0.0514,80,1106,0.8513781089298634
DNAAF9,0.1334,0.41422114625070217,-0.0065,-0.0322,80,1106,0.8514905030253896
GFRA1,0.1225,0.41422114625070217,0.0329,0.0156,80,1106,0.8514905030253896
NAA16,-0.1989,0.41422114625070217,-0.1098,-0.0872,80,1106,0.8514905030253896
VANGL1,0.0008,0.41441442359319425,-0.0811,-0.0812,80,1106,0.8517928307437325
SYK,0.0056,0.4146077542634622,0.018,0.0171,80,1106,0.8519052552214585
UAP1,0.0382,0.4146077542634622,-0.3728,-0.3828,80,1106,0.8519052552214585
DDHD1,-0.1164,0.4146077542634622,-0.0144,-0.0034,80,1106,0.8519052552214585
OR14C36,0.0833,0.4147636574676503,0.0681,0.0584,73,994,0.852112656977355
SMCO2,-0.1622,0.41480113825412446,0.0964,0.1146,80,1106,0.852112656977355
ADM5,0.1446,0.41499457555778463,-0.0856,-0.1016,80,1106,0.8521970289696337
OGFOD2,0.1093,0.41499457555778463,0.1154,0.1032,80,1106,0.8521970289696337
CLDN2,0.1016,0.41499457555778463,0.0739,0.0626,80,1106,0.8521970289696337
PSMA3,-0.1012,0.4151880661670325,-2.948,-2.8991,80,1106,0.8521970289696337
RPP21,0.0925,0.4151880661670325,-1.6066,-1.6612,80,1106,0.8521970289696337
LUC7L2,0.093,0.4151880661670325,-0.2294,-0.2517,80,1106,0.8521970289696337
ANXA3,-0.0271,0.4153816100744442,0.0701,0.0735,80,1106,0.8521970289696337
KCNK18,0.0566,0.4153816100744442,-0.0001,-0.007,80,1106,0.8521970289696337
HNRNPF,0.0986,0.4153816100744442,-0.1931,-0.215,80,1106,0.8521970289696337
GSTZ1,0.0816,0.4153816100744442,0.1335,0.1249,80,1106,0.8521970289696337
CADM2,-0.152,0.41557520727258057,-0.0409,-0.0225,80,1106,0.8521970289696337
PLXNB2,-0.097,0.41557520727258057,0.0861,0.0984,80,1106,0.8521970289696337
RHBDL2,0.0223,0.41557520727258057,0.0152,0.0125,80,1106,0.8521970289696337
PRKAA2,0.1125,0.41557520727258057,-0.1132,-0.1299,80,1106,0.8521970289696337
MUL1,0.0228,0.41557520727258057,-0.0494,-0.0525,80,1106,0.8521970289696337
PTGER1,0.0529,0.41576885775398886,0.0221,0.015,80,1106,0.8521970289696337
POLH,-0.0522,0.41576885775398886,-0.1702,-0.1627,80,1106,0.8521970289696337
IL9,-0.0975,0.41576885775398886,0.0311,0.0421,80,1106,0.8521970289696337
ARMC8,0.0441,0.41576885775398886,0.0473,0.0418,80,1106,0.8521970289696337
MSANTD2,-0.0716,0.41596256151120203,-0.0358,-0.0239,80,1106,0.8521970289696337
SLC10A3,-0.0694,0.41596256151120203,0.0598,0.0697,80,1106,0.8521970289696337
IL18BP,0.1407,0.41596256151120203,-0.0873,-0.1056,80,1106,0.8521970289696337
NUDT13,-0.0797,0.41596256151120203,-0.1005,-0.0902,80,1106,0.8521970289696337
OR51A7,-0.0398,0.4161158355187755,0.048,0.052,73,994,0.8521970289696337
CLDN18,-0.143,0.4161563185367386,-0.0408,-0.0235,80,1106,0.8521970289696337
SFRP4,0.1354,0.4161563185367386,0.0434,0.0276,80,1106,0.8521970289696337
NOS1,-0.1205,0.4161563185367386,-0.0963,-0.0839,80,1106,0.8521970289696337
LZTS3,0.0739,0.4161563185367386,0.0013,-0.0074,80,1106,0.8521970289696337
DDX59,-0.0655,0.41635012882310307,-0.8476,-0.828,80,1106,0.8521970289696337
JADE3,-0.0709,0.41635012882310307,-0.0873,-0.0791,80,1106,0.8521970289696337
FXYD3,-0.0825,0.41635012882310307,-0.0349,-0.0253,80,1106,0.8521970289696337
CD1B,-0.0424,0.41673790914826203,0.0637,0.0674,80,1106,0.8521970289696337
PIP,0.1594,0.41673790914826203,-0.0304,-0.0541,80,1106,0.8521970289696337
NEUROG3,0.1044,0.41673790914826203,-0.1729,-0.1887,80,1106,0.8521970289696337
ZBTB6,0.0125,0.41673790914826203,0.0154,0.014,80,1106,0.8521970289696337
EMC7,0.0841,0.41673790914826203,-0.6667,-0.6971,80,1106,0.8521970289696337
C19orf33,-0.0836,0.41693187917199426,0.0465,0.0571,80,1106,0.8521970289696337
MVB12A,0.06,0.41693187917199426,-0.0851,-0.0935,80,1106,0.8521970289696337
TMEM139,-0.0367,0.41693187917199426,0.0158,0.0207,80,1106,0.8521970289696337
PDE10A,0.0635,0.41693187917199426,0.096,0.089,80,1106,0.8521970289696337
APOBEC1,-0.1424,0.41693187917199426,-0.1065,-0.0916,80,1106,0.8521970289696337
SUOX,-0.1043,0.41693187917199426,-0.1862,-0.1713,80,1106,0.8521970289696337
GPM6A,-0.0962,0.41712590242642955,0.1126,0.1234,80,1106,0.8521970289696337
RPRM,-0.0719,0.41712590242642955,0.1467,0.1557,80,1106,0.8521970289696337
GAR1,-0.0275,0.41712590242642955,-0.524,-0.5186,80,1106,0.8521970289696337
HSD17B14,-0.1275,0.4173199789040013,0.0248,0.0387,80,1106,0.8521970289696337
MRPL14,0.0928,0.4173199789040013,-0.4408,-0.4656,80,1106,0.8521970289696337
